Year,UNIT_MEASURE,Teritory,SEX,AGE,Value
2013,NUMBER,BROD,F,40-44,520
2013,NUMBER,VISEGRAD,_T,40-44,588
2013,NUMBER,VISEGRAD,M,40-44,305
2013,NUMBER,VISEGRAD,F,40-44,283
2013,NUMBER,VLASENICA,_T,40-44,724
2013,NUMBER,VLASENICA,M,40-44,386
2013,NUMBER,VLASENICA,F,40-44,338
2013,NUMBER,VUKOSAVLJE,_T,40-44,309
2013,NUMBER,VUKOSAVLJE,M,40-44,172
2013,NUMBER,VUKOSAVLJE,F,40-44,137
2013,NUMBER,GACKO,_T,40-44,550
2013,NUMBER,GACKO,M,40-44,286
2013,NUMBER,GACKO,F,40-44,264
2013,NUMBER,GRAD GRADISKA,_T,40-44,3173
2013,NUMBER,GRAD GRADISKA,M,40-44,1611
2013,NUMBER,GRAD GRADISKA,F,40-44,1562
2013,NUMBER,GRAD DERVENTA,_T,40-44,1748
2013,NUMBER,GRAD DERVENTA,M,40-44,895
2013,NUMBER,GRAD DERVENTA,F,40-44,853
2013,NUMBER,GRAD DOBOJ,_T,40-44,3825
2013,NUMBER,GRAD DOBOJ,M,40-44,1932
2013,NUMBER,GRAD DOBOJ,F,40-44,1893
2013,NUMBER,DONJI ZABAR,_T,40-44,273
2013,NUMBER,DONJI ZABAR,M,40-44,150
2013,NUMBER,DONJI ZABAR,F,40-44,123
2013,NUMBER,GRAD ZVORNIK,_T,40-44,3602
2013,NUMBER,GRAD ZVORNIK,M,40-44,1877
2013,NUMBER,GRAD ZVORNIK,F,40-44,1725
2013,NUMBER,ISTOCNI DRVAR,_T,40-44,3
2013,NUMBER,ISTOCNI DRVAR,M,40-44,3
2013,NUMBER,ISTOCNI DRVAR,F,40-44,-
2013,NUMBER,ISTOCNI MOSTAR,_T,40-44,25
2013,NUMBER,ISTOCNI MOSTAR,M,40-44,18
2013,NUMBER,ISTOCNI MOSTAR,F,40-44,7
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,40-44,3333
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,40-44,1702
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,40-44,1631
2013,NUMBER,ISTOCNA ILIDZA,_T,40-44,855
2013,NUMBER,ISTOCNA ILIDZA,M,40-44,450
2013,NUMBER,ISTOCNA ILIDZA,F,40-44,405
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,40-44,634
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,40-44,344
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,40-44,290
2013,NUMBER,ISTOČNI STARI GRAD,_T,40-44,46
2013,NUMBER,ISTOČNI STARI GRAD,M,40-44,25
2013,NUMBER,ISTOČNI STARI GRAD,F,40-44,21
2013,NUMBER,PALE,_T,40-44,1098
2013,NUMBER,PALE,M,40-44,531
2013,NUMBER,PALE,F,40-44,567
2013,NUMBER,SOKOLAC,_T,40-44,599
2013,NUMBER,SOKOLAC,M,40-44,300
2013,NUMBER,SOKOLAC,F,40-44,299
2013,NUMBER,TRNOVO,_T,40-44,101
2013,NUMBER,TRNOVO,M,40-44,52
2013,NUMBER,TRNOVO,F,40-44,49
2013,NUMBER,JEZERO,_T,40-44,70
2013,NUMBER,JEZERO,M,40-44,41
2013,NUMBER,JEZERO,F,40-44,29
2013,NUMBER,KALINOVIK,_T,40-44,88
2013,NUMBER,KALINOVIK,M,40-44,48
2013,NUMBER,KALINOVIK,F,40-44,40
2013,NUMBER,KNEZEVO,_T,40-44,653
2013,NUMBER,KNEZEVO,M,40-44,350
2013,NUMBER,KNEZEVO,F,40-44,303
2013,NUMBER,KOSTAJNICA,_T,40-44,397
2013,NUMBER,KOSTAJNICA,M,40-44,188
2013,NUMBER,KOSTAJNICA,F,40-44,209
2013,NUMBER,KOTOR VAROS,_T,40-44,1347
2013,NUMBER,KOTOR VAROS,M,40-44,652
2013,NUMBER,KOTOR VAROS,F,40-44,695
2013,NUMBER,KOZARSKA DUBICA,_T,40-44,1229
2013,NUMBER,KOZARSKA DUBICA,M,40-44,629
2013,NUMBER,KOZARSKA DUBICA,F,40-44,600
2013,NUMBER,KRUPA NA UNI,_T,40-44,111
2013,NUMBER,KRUPA NA UNI,M,40-44,69
2013,NUMBER,KRUPA NA UNI,F,40-44,42
2013,NUMBER,KUPRES,_T,40-44,18
2013,NUMBER,KUPRES,M,40-44,10
2013,NUMBER,KUPRES,F,40-44,8
2013,NUMBER,LAKTASI,_T,40-44,2317
2013,NUMBER,LAKTASI,M,40-44,1197
2013,NUMBER,LAKTASI,F,40-44,1120
2013,NUMBER,LOPARE,_T,40-44,980
2013,NUMBER,LOPARE,M,40-44,503
2013,NUMBER,LOPARE,F,40-44,477
2013,NUMBER,LJUBINJE,_T,40-44,213
2013,NUMBER,LJUBINJE,M,40-44,122
2013,NUMBER,LJUBINJE,F,40-44,91
2013,NUMBER,MILICI,_T,40-44,707
2013,NUMBER,MILICI,M,40-44,385
2013,NUMBER,MILICI,F,40-44,322
2013,NUMBER,MODRICA,_T,40-44,1645
2013,NUMBER,MODRICA,M,40-44,842
2013,NUMBER,MODRICA,F,40-44,803
2013,NUMBER,MRKONJIC GRAD,_T,40-44,969
2013,NUMBER,MRKONJIC GRAD,M,40-44,493
2013,NUMBER,MRKONJIC GRAD,F,40-44,476
2013,NUMBER,NEVESINJE,_T,40-44,835
2013,NUMBER,NEVESINJE,M,40-44,453
2013,NUMBER,NEVESINJE,F,40-44,382
2013,NUMBER,NOVI GRAD,_T,40-44,1795
2013,NUMBER,NOVI GRAD,M,40-44,929
2013,NUMBER,NOVI GRAD,F,40-44,866
2013,NUMBER,NOVO GORAZDE,_T,40-44,171
2013,NUMBER,NOVO GORAZDE,M,40-44,93
2013,NUMBER,NOVO GORAZDE,F,40-44,78
2013,NUMBER,OSMACI,_T,40-44,370
2013,NUMBER,OSMACI,M,40-44,192
2013,NUMBER,OSMACI,F,40-44,178
2013,NUMBER,OSTRA LUKA,_T,40-44,185
2013,NUMBER,OSTRA LUKA,M,40-44,114
2013,NUMBER,OSTRA LUKA,F,40-44,71
2013,NUMBER,PELAGICEVO,_T,40-44,304
2013,NUMBER,PELAGICEVO,M,40-44,177
2013,NUMBER,PELAGICEVO,F,40-44,127
2013,NUMBER,PETROVAC,_T,40-44,19
2013,NUMBER,PETROVAC,M,40-44,11
2013,NUMBER,PETROVAC,F,40-44,8
2013,NUMBER,PETROVO,_T,40-44,348
2013,NUMBER,PETROVO,M,40-44,164
2013,NUMBER,PETROVO,F,40-44,184
2013,NUMBER,GRAD PRIJEDOR,_T,40-44,5438
2013,NUMBER,GRAD PRIJEDOR,M,40-44,2717
2013,NUMBER,GRAD PRIJEDOR,F,40-44,2721
2013,NUMBER,PRNJAVOR,_T,40-44,2215
2013,NUMBER,PRNJAVOR,M,40-44,1108
2013,NUMBER,PRNJAVOR,F,40-44,1107
2013,NUMBER,RIBNIK,_T,40-44,384
2013,NUMBER,RIBNIK,M,40-44,223
2013,NUMBER,RIBNIK,F,40-44,161
2013,NUMBER,ROGATICA,_T,40-44,561
2013,NUMBER,ROGATICA,M,40-44,302
2013,NUMBER,ROGATICA,F,40-44,259
2013,NUMBER,RUDO,_T,40-44,495
2013,NUMBER,RUDO,M,40-44,263
2013,NUMBER,RUDO,F,40-44,232
2013,NUMBER,SRBAC,_T,40-44,1044
2013,NUMBER,SRBAC,M,40-44,533
2013,NUMBER,SRBAC,F,40-44,511
2013,NUMBER,SREBRENICA,_T,40-44,923
2013,NUMBER,SREBRENICA,M,40-44,461
2013,NUMBER,SREBRENICA,F,40-44,462
2013,NUMBER,STANARI,_T,40-44,380
2013,NUMBER,STANARI,M,40-44,200
2013,NUMBER,STANARI,F,40-44,180
2013,NUMBER,TESLIC,_T,40-44,2420
2013,NUMBER,TESLIC,M,40-44,1185
2013,NUMBER,TESLIC,F,40-44,1235
2013,NUMBER,GRAD TREBINJE,_T,40-44,1712
2013,NUMBER,GRAD TREBINJE,M,40-44,871
2013,NUMBER,GRAD TREBINJE,F,40-44,841
2013,NUMBER,UGLJEVIK,_T,40-44,1004
2013,NUMBER,UGLJEVIK,M,40-44,507
2013,NUMBER,UGLJEVIK,F,40-44,497
2013,NUMBER,FOCA,_T,40-44,1010
2013,NUMBER,FOCA,M,40-44,536
2013,NUMBER,FOCA,F,40-44,474
2013,NUMBER,HAN PIJESAK,_T,40-44,196
2013,NUMBER,HAN PIJESAK,M,40-44,98
2013,NUMBER,HAN PIJESAK,F,40-44,98
2013,NUMBER,CAJNICE,_T,40-44,292
2013,NUMBER,CAJNICE,M,40-44,170
2013,NUMBER,CAJNICE,F,40-44,122
2013,NUMBER,CELINAC,_T,40-44,996
2013,NUMBER,CELINAC,M,40-44,526
2013,NUMBER,CELINAC,F,40-44,470
2013,NUMBER,SAMAC,_T,40-44,1083
2013,NUMBER,SAMAC,M,40-44,550
2013,NUMBER,SAMAC,F,40-44,533
2013,NUMBER,SEKOVICI,_T,40-44,390
2013,NUMBER,SEKOVICI,M,40-44,215
2013,NUMBER,SEKOVICI,F,40-44,175
2013,NUMBER,SIPOVO,_T,40-44,520
2013,NUMBER,SIPOVO,M,40-44,287
2013,NUMBER,SIPOVO,F,40-44,233
2013,NUMBER,REPUBLIKA SRPSKA,_T,45-49,83519
2013,NUMBER,REPUBLIKA SRPSKA,M,45-49,41755
2013,NUMBER,REPUBLIKA SRPSKA,F,45-49,41764
2013,NUMBER,GRAD BANJA LUKA,_T,45-49,11834
2013,NUMBER,GRAD BANJA LUKA,M,45-49,5747
2013,NUMBER,GRAD BANJA LUKA,F,45-49,6087
2013,NUMBER,BERKOVICI,_T,45-49,135
2013,NUMBER,BERKOVICI,M,45-49,76
2013,NUMBER,BERKOVICI,F,45-49,59
2013,NUMBER,GRAD BIJELJINA,_T,45-49,7543
2013,NUMBER,GRAD BIJELJINA,M,45-49,3726
2013,NUMBER,GRAD BIJELJINA,F,45-49,3817
2013,NUMBER,BILECA,_T,45-49,759
2013,NUMBER,BILECA,M,45-49,394
2013,NUMBER,BILECA,F,45-49,365
2013,NUMBER,BRATUNAC,_T,45-49,1356
2013,NUMBER,BRATUNAC,M,45-49,691
2013,NUMBER,BRATUNAC,F,45-49,665
2013,NUMBER,BROD,_T,45-49,1204
2013,NUMBER,BROD,M,45-49,615
2013,NUMBER,BROD,F,45-49,589
2013,NUMBER,VISEGRAD,_T,45-49,718
2013,NUMBER,VISEGRAD,M,45-49,339
2013,NUMBER,VISEGRAD,F,45-49,379
2013,NUMBER,VLASENICA,_T,45-49,777
2013,NUMBER,VLASENICA,M,45-49,377
2013,NUMBER,VLASENICA,F,45-49,400
2013,NUMBER,VUKOSAVLJE,_T,45-49,353
2013,NUMBER,VUKOSAVLJE,M,45-49,185
2013,NUMBER,VUKOSAVLJE,F,45-49,168
2013,NUMBER,GACKO,_T,45-49,689
2013,NUMBER,GACKO,M,45-49,350
2013,NUMBER,GACKO,F,45-49,339
2013,NUMBER,GRAD GRADISKA,_T,45-49,3388
2013,NUMBER,GRAD GRADISKA,M,45-49,1674
2013,NUMBER,GRAD GRADISKA,F,45-49,1714
2013,NUMBER,GRAD DERVENTA,_T,45-49,1941
2013,NUMBER,GRAD DERVENTA,M,45-49,957
2013,NUMBER,GRAD DERVENTA,F,45-49,984
2013,NUMBER,GRAD DOBOJ,_T,45-49,4250
2013,NUMBER,GRAD DOBOJ,M,45-49,2110
2013,NUMBER,GRAD DOBOJ,F,45-49,2140
2013,NUMBER,DONJI ZABAR,_T,45-49,310
2013,NUMBER,DONJI ZABAR,M,45-49,171
2013,NUMBER,DONJI ZABAR,F,45-49,139
2013,NUMBER,GRAD ZVORNIK,_T,45-49,3945
2013,NUMBER,GRAD ZVORNIK,M,45-49,1954
2013,NUMBER,GRAD ZVORNIK,F,45-49,1991
2013,NUMBER,ISTOCNI DRVAR,_T,45-49,6
2013,NUMBER,ISTOCNI DRVAR,M,45-49,5
2013,NUMBER,ISTOCNI DRVAR,F,45-49,1
2013,NUMBER,ISTOCNI MOSTAR,_T,45-49,20
2013,NUMBER,ISTOCNI MOSTAR,M,45-49,12
2013,NUMBER,ISTOCNI MOSTAR,F,45-49,8
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,45-49,3918
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,45-49,1897
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,45-49,2021
2013,NUMBER,ISTOCNA ILIDZA,_T,45-49,945
2013,NUMBER,ISTOCNA ILIDZA,M,45-49,454
2013,NUMBER,ISTOCNA ILIDZA,F,45-49,491
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,45-49,615
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,45-49,294
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,45-49,321
2013,NUMBER,ISTOČNI STARI GRAD,_T,45-49,58
2013,NUMBER,ISTOČNI STARI GRAD,M,45-49,36
2013,NUMBER,ISTOČNI STARI GRAD,F,45-49,22
2013,NUMBER,PALE,_T,45-49,1338
2013,NUMBER,PALE,M,45-49,632
2013,NUMBER,PALE,F,45-49,706
2013,NUMBER,SOKOLAC,_T,45-49,814
2013,NUMBER,SOKOLAC,M,45-49,406
2013,NUMBER,SOKOLAC,F,45-49,408
2013,NUMBER,TRNOVO,_T,45-49,148
2013,NUMBER,TRNOVO,M,45-49,75
2013,NUMBER,TRNOVO,F,45-49,73
2013,NUMBER,JEZERO,_T,45-49,92
2013,NUMBER,JEZERO,M,45-49,44
2013,NUMBER,JEZERO,F,45-49,48
2013,NUMBER,KALINOVIK,_T,45-49,109
2013,NUMBER,KALINOVIK,M,45-49,63
2013,NUMBER,KALINOVIK,F,45-49,46
2013,NUMBER,KNEZEVO,_T,45-49,694
2013,NUMBER,KNEZEVO,M,45-49,355
2013,NUMBER,KNEZEVO,F,45-49,339
2013,NUMBER,KOSTAJNICA,_T,45-49,427
2013,NUMBER,KOSTAJNICA,M,45-49,218
2013,NUMBER,KOSTAJNICA,F,45-49,209
2013,NUMBER,KOTOR VAROS,_T,45-49,1389
2013,NUMBER,KOTOR VAROS,M,45-49,694
2013,NUMBER,KOTOR VAROS,F,45-49,695
2013,NUMBER,KOZARSKA DUBICA,_T,45-49,1658
2013,NUMBER,KOZARSKA DUBICA,M,45-49,807
2013,NUMBER,KOZARSKA DUBICA,F,45-49,851
2013,NUMBER,KRUPA NA UNI,_T,45-49,115
2013,NUMBER,KRUPA NA UNI,M,45-49,74
2013,NUMBER,KRUPA NA UNI,F,45-49,41
2013,NUMBER,KUPRES,_T,45-49,18
2013,NUMBER,KUPRES,M,45-49,13
2013,NUMBER,KUPRES,F,45-49,5
2013,NUMBER,LAKTASI,_T,45-49,2400
2013,NUMBER,LAKTASI,M,45-49,1193
2013,NUMBER,LAKTASI,F,45-49,1207
2013,NUMBER,LOPARE,_T,45-49,1193
2013,NUMBER,LOPARE,M,45-49,642
2013,NUMBER,LOPARE,F,45-49,551
2013,NUMBER,LJUBINJE,_T,45-49,247
2013,NUMBER,LJUBINJE,M,45-49,126
2013,NUMBER,LJUBINJE,F,45-49,121
2013,NUMBER,MILICI,_T,45-49,726
2013,NUMBER,MILICI,M,45-49,350
2013,NUMBER,MILICI,F,45-49,376
2013,NUMBER,MODRICA,_T,45-49,1846
2013,NUMBER,MODRICA,M,45-49,942
2013,NUMBER,MODRICA,F,45-49,904
2013,NUMBER,MRKONJIC GRAD,_T,45-49,1024
2013,NUMBER,MRKONJIC GRAD,M,45-49,497
2013,NUMBER,MRKONJIC GRAD,F,45-49,527
2013,NUMBER,NEVESINJE,_T,45-49,904
2013,NUMBER,NEVESINJE,M,45-49,496
2013,NUMBER,NEVESINJE,F,45-49,408
2013,NUMBER,NOVI GRAD,_T,45-49,2010
2013,NUMBER,NOVI GRAD,M,45-49,1036
2013,NUMBER,NOVI GRAD,F,45-49,974
2013,NUMBER,NOVO GORAZDE,_T,45-49,209
2013,NUMBER,NOVO GORAZDE,M,45-49,111
2013,NUMBER,NOVO GORAZDE,F,45-49,98
2013,NUMBER,OSMACI,_T,45-49,419
2013,NUMBER,OSMACI,M,45-49,206
2013,NUMBER,OSMACI,F,45-49,213
2013,NUMBER,OSTRA LUKA,_T,45-49,192
2013,NUMBER,OSTRA LUKA,M,45-49,118
2013,NUMBER,OSTRA LUKA,F,45-49,74
2013,NUMBER,PELAGICEVO,_T,45-49,371
2013,NUMBER,PELAGICEVO,M,45-49,199
2013,NUMBER,PELAGICEVO,F,45-49,172
2013,NUMBER,PETROVAC,_T,45-49,25
2013,NUMBER,PETROVAC,M,45-49,14
2013,NUMBER,PETROVAC,F,45-49,11
2013,NUMBER,PETROVO,_T,45-49,467
2013,NUMBER,PETROVO,M,45-49,233
2013,NUMBER,PETROVO,F,45-49,234
2013,NUMBER,GRAD PRIJEDOR,_T,45-49,6259
2013,NUMBER,GRAD PRIJEDOR,M,45-49,3158
2013,NUMBER,GRAD PRIJEDOR,F,45-49,3101
2013,NUMBER,PRNJAVOR,_T,45-49,2338
2013,NUMBER,PRNJAVOR,M,45-49,1181
2013,NUMBER,PRNJAVOR,F,45-49,1157
2013,NUMBER,RIBNIK,_T,45-49,375
2013,NUMBER,RIBNIK,M,45-49,219
2013,NUMBER,RIBNIK,F,45-49,156
2013,NUMBER,ROGATICA,_T,45-49,648
2013,NUMBER,ROGATICA,M,45-49,346
2013,NUMBER,ROGATICA,F,45-49,302
2013,NUMBER,RUDO,_T,45-49,634
2013,NUMBER,RUDO,M,45-49,321
2013,NUMBER,RUDO,F,45-49,313
2013,NUMBER,SRBAC,_T,45-49,1178
2013,NUMBER,SRBAC,M,45-49,609
2013,NUMBER,SRBAC,F,45-49,569
2013,NUMBER,SREBRENICA,_T,45-49,916
2013,NUMBER,SREBRENICA,M,45-49,439
2013,NUMBER,SREBRENICA,F,45-49,477
2013,NUMBER,STANARI,_T,45-49,454
2013,NUMBER,STANARI,M,45-49,241
2013,NUMBER,STANARI,F,45-49,213
2013,NUMBER,TESLIC,_T,45-49,2549
2013,NUMBER,TESLIC,M,45-49,1214
2013,NUMBER,TESLIC,F,45-49,1335
2013,NUMBER,GRAD TREBINJE,_T,45-49,1966
2013,NUMBER,GRAD TREBINJE,M,45-49,955
2013,NUMBER,GRAD TREBINJE,F,45-49,1011
2013,NUMBER,UGLJEVIK,_T,45-49,1148
2013,NUMBER,UGLJEVIK,M,45-49,584
2013,NUMBER,UGLJEVIK,F,45-49,564
2013,NUMBER,FOCA,_T,45-49,1250
2013,NUMBER,FOCA,M,45-49,653
2013,NUMBER,FOCA,F,45-49,597
2013,NUMBER,HAN PIJESAK,_T,45-49,252
2013,NUMBER,HAN PIJESAK,M,45-49,129
2013,NUMBER,HAN PIJESAK,F,45-49,123
2013,NUMBER,CAJNICE,_T,45-49,379
2013,NUMBER,CAJNICE,M,45-49,204
2013,NUMBER,CAJNICE,F,45-49,175
2013,NUMBER,CELINAC,_T,45-49,1164
2013,NUMBER,CELINAC,M,45-49,566
2013,NUMBER,CELINAC,F,45-49,598
2013,NUMBER,SAMAC,_T,45-49,1233
2013,NUMBER,SAMAC,M,45-49,647
2013,NUMBER,SAMAC,F,45-49,586
2013,NUMBER,SEKOVICI,_T,45-49,468
2013,NUMBER,SEKOVICI,M,45-49,243
2013,NUMBER,SEKOVICI,F,45-49,225
2013,NUMBER,SIPOVO,_T,45-49,627
2013,NUMBER,SIPOVO,M,45-49,335
2013,NUMBER,SIPOVO,F,45-49,292
2013,NUMBER,REPUBLIKA SRPSKA,_T,50-54,92008
2013,NUMBER,REPUBLIKA SRPSKA,M,50-54,45161
2013,NUMBER,REPUBLIKA SRPSKA,F,50-54,46847
2013,NUMBER,GRAD BANJA LUKA,_T,50-54,13389
2013,NUMBER,GRAD BANJA LUKA,M,50-54,6323
2013,NUMBER,GRAD BANJA LUKA,F,50-54,7066
2013,NUMBER,BERKOVICI,_T,50-54,119
2013,NUMBER,BERKOVICI,M,50-54,72
2013,NUMBER,BERKOVICI,F,50-54,47
2013,NUMBER,GRAD BIJELJINA,_T,50-54,8051
2013,NUMBER,GRAD BIJELJINA,M,50-54,3989
2013,NUMBER,GRAD BIJELJINA,F,50-54,4062
2013,NUMBER,BILECA,_T,50-54,814
2013,NUMBER,BILECA,M,50-54,425
2013,NUMBER,BILECA,F,50-54,389
2013,NUMBER,BRATUNAC,_T,50-54,1567
2013,NUMBER,BRATUNAC,M,50-54,743
2013,NUMBER,BRATUNAC,F,50-54,824
2013,NUMBER,BROD,_T,50-54,1259
2013,NUMBER,BROD,M,50-54,613
2013,NUMBER,BROD,F,50-54,646
2013,NUMBER,VISEGRAD,_T,50-54,832
2013,NUMBER,VISEGRAD,M,50-54,401
2013,NUMBER,VISEGRAD,F,50-54,431
2013,NUMBER,VLASENICA,_T,50-54,897
2013,NUMBER,VLASENICA,M,50-54,417
2013,NUMBER,VLASENICA,F,50-54,480
2013,NUMBER,VUKOSAVLJE,_T,50-54,318
2013,NUMBER,VUKOSAVLJE,M,50-54,166
2013,NUMBER,VUKOSAVLJE,F,50-54,152
2013,NUMBER,GACKO,_T,50-54,758
2013,NUMBER,GACKO,M,50-54,394
2013,NUMBER,GACKO,F,50-54,364
2013,NUMBER,GRAD GRADISKA,_T,50-54,3640
2013,NUMBER,GRAD GRADISKA,M,50-54,1754
2013,NUMBER,GRAD GRADISKA,F,50-54,1886
2013,NUMBER,GRAD DERVENTA,_T,50-54,1961
2013,NUMBER,GRAD DERVENTA,M,50-54,990
2013,NUMBER,GRAD DERVENTA,F,50-54,971
2013,NUMBER,GRAD DOBOJ,_T,50-54,4828
2013,NUMBER,GRAD DOBOJ,M,50-54,2232
2013,NUMBER,GRAD DOBOJ,F,50-54,2596
2013,NUMBER,DONJI ZABAR,_T,50-54,247
2013,NUMBER,DONJI ZABAR,M,50-54,128
2013,NUMBER,DONJI ZABAR,F,50-54,119
2013,NUMBER,GRAD ZVORNIK,_T,50-54,4358
2013,NUMBER,GRAD ZVORNIK,M,50-54,2089
2013,NUMBER,GRAD ZVORNIK,F,50-54,2269
2013,NUMBER,ISTOCNI DRVAR,_T,50-54,10
2013,NUMBER,ISTOCNI DRVAR,M,50-54,9
2013,NUMBER,ISTOCNI DRVAR,F,50-54,1
2013,NUMBER,ISTOCNI MOSTAR,_T,50-54,15
2013,NUMBER,ISTOCNI MOSTAR,M,50-54,9
2013,NUMBER,ISTOCNI MOSTAR,F,50-54,6
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,50-54,4849
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,50-54,2257
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,50-54,2592
2013,NUMBER,ISTOCNA ILIDZA,_T,50-54,1158
2013,NUMBER,ISTOCNA ILIDZA,M,50-54,541
2013,NUMBER,ISTOCNA ILIDZA,F,50-54,617
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,50-54,751
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,50-54,330
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,50-54,421
2013,NUMBER,ISTOČNI STARI GRAD,_T,50-54,99
2013,NUMBER,ISTOČNI STARI GRAD,M,50-54,51
2013,NUMBER,ISTOČNI STARI GRAD,F,50-54,48
2013,NUMBER,PALE,_T,50-54,1671
2013,NUMBER,PALE,M,50-54,779
2013,NUMBER,PALE,F,50-54,892
2013,NUMBER,SOKOLAC,_T,50-54,991
2013,NUMBER,SOKOLAC,M,50-54,474
2013,NUMBER,SOKOLAC,F,50-54,517
2013,NUMBER,TRNOVO,_T,50-54,179
2013,NUMBER,TRNOVO,M,50-54,82
2013,NUMBER,TRNOVO,F,50-54,97
2013,NUMBER,JEZERO,_T,50-54,94
2013,NUMBER,JEZERO,M,50-54,46
2013,NUMBER,JEZERO,F,50-54,48
2013,NUMBER,KALINOVIK,_T,50-54,176
2013,NUMBER,KALINOVIK,M,50-54,100
2013,NUMBER,KALINOVIK,F,50-54,76
2013,NUMBER,KNEZEVO,_T,50-54,788
2013,NUMBER,KNEZEVO,M,50-54,403
2013,NUMBER,KNEZEVO,F,50-54,385
2013,NUMBER,KOSTAJNICA,_T,50-54,476
2013,NUMBER,KOSTAJNICA,M,50-54,217
2013,NUMBER,KOSTAJNICA,F,50-54,259
2013,NUMBER,KOTOR VAROS,_T,50-54,1356
2013,NUMBER,KOTOR VAROS,M,50-54,661
2013,NUMBER,KOTOR VAROS,F,50-54,695
2013,NUMBER,KOZARSKA DUBICA,_T,50-54,1784
2013,NUMBER,KOZARSKA DUBICA,M,50-54,886
2013,NUMBER,KOZARSKA DUBICA,F,50-54,898
2013,NUMBER,KRUPA NA UNI,_T,50-54,118
2013,NUMBER,KRUPA NA UNI,M,50-54,74
2013,NUMBER,KRUPA NA UNI,F,50-54,44
2013,NUMBER,KUPRES,_T,50-54,18
2013,NUMBER,KUPRES,M,50-54,12
2013,NUMBER,KUPRES,F,50-54,6
2013,NUMBER,LAKTASI,_T,50-54,2554
2013,NUMBER,LAKTASI,M,50-54,1247
2013,NUMBER,LAKTASI,F,50-54,1307
2013,NUMBER,LOPARE,_T,50-54,1352
2013,NUMBER,LOPARE,M,50-54,737
2013,NUMBER,LOPARE,F,50-54,615
2013,NUMBER,LJUBINJE,_T,50-54,290
2013,NUMBER,LJUBINJE,M,50-54,144
2013,NUMBER,LJUBINJE,F,50-54,146
2013,NUMBER,MILICI,_T,50-54,926
2013,NUMBER,MILICI,M,50-54,422
2013,NUMBER,MILICI,F,50-54,504
2013,NUMBER,MODRICA,_T,50-54,1986
2013,NUMBER,MODRICA,M,50-54,969
2013,NUMBER,MODRICA,F,50-54,1017
2013,NUMBER,MRKONJIC GRAD,_T,50-54,1099
2013,NUMBER,MRKONJIC GRAD,M,50-54,501
2013,NUMBER,MRKONJIC GRAD,F,50-54,598
2013,NUMBER,NEVESINJE,_T,50-54,927
2013,NUMBER,NEVESINJE,M,50-54,497
2013,NUMBER,NEVESINJE,F,50-54,430
2013,NUMBER,NOVI GRAD,_T,50-54,2234
2013,NUMBER,NOVI GRAD,M,50-54,1171
2013,NUMBER,NOVI GRAD,F,50-54,1063
2013,NUMBER,NOVO GORAZDE,_T,50-54,254
2013,NUMBER,NOVO GORAZDE,M,50-54,128
2013,NUMBER,NOVO GORAZDE,F,50-54,126
2013,NUMBER,OSMACI,_T,50-54,440
2013,NUMBER,OSMACI,M,50-54,232
2013,NUMBER,OSMACI,F,50-54,208
2013,NUMBER,OSTRA LUKA,_T,50-54,196
2013,NUMBER,OSTRA LUKA,M,50-54,114
2013,NUMBER,OSTRA LUKA,F,50-54,82
2013,NUMBER,PELAGICEVO,_T,50-54,326
2013,NUMBER,PELAGICEVO,M,50-54,182
2013,NUMBER,PELAGICEVO,F,50-54,144
2013,NUMBER,PETROVAC,_T,50-54,21
2013,NUMBER,PETROVAC,M,50-54,13
2013,NUMBER,PETROVAC,F,50-54,8
2013,NUMBER,PETROVO,_T,50-54,562
2013,NUMBER,PETROVO,M,50-54,264
2013,NUMBER,PETROVO,F,50-54,298
2013,NUMBER,GRAD PRIJEDOR,_T,50-54,6666
2013,NUMBER,GRAD PRIJEDOR,M,50-54,3372
2013,NUMBER,GRAD PRIJEDOR,F,50-54,3294
2013,NUMBER,PRNJAVOR,_T,50-54,2444
2013,NUMBER,PRNJAVOR,M,50-54,1234
2013,NUMBER,PRNJAVOR,F,50-54,1210
2013,NUMBER,RIBNIK,_T,50-54,439
2013,NUMBER,RIBNIK,M,50-54,242
2013,NUMBER,RIBNIK,F,50-54,197
2013,NUMBER,ROGATICA,_T,50-54,821
2013,NUMBER,ROGATICA,M,50-54,416
2013,NUMBER,ROGATICA,F,50-54,405
2013,NUMBER,RUDO,_T,50-54,630
