Year,UNIT_MEASURE,Teritory,Sex,Age,Value
2013,Number,RIBNIK,Both sexes,40-44,384
2013,Number,RIBNIK,M,40-44,223
2013,Number,RIBNIK,F,40-44,161
2013,Number,ROGATICA,Both sexes,40-44,561
2013,Number,ROGATICA,M,40-44,302
2013,Number,ROGATICA,F,40-44,259
2013,Number,RUDO,Both sexes,40-44,495
2013,Number,RUDO,M,40-44,263
2013,Number,RUDO,F,40-44,232
2013,Number,SRBAC,Both sexes,40-44,1044
2013,Number,SRBAC,M,40-44,533
2013,Number,SRBAC,F,40-44,511
2013,Number,SREBRENICA,Both sexes,40-44,923
2013,Number,SREBRENICA,M,40-44,461
2013,Number,SREBRENICA,F,40-44,462
2013,Number,STANARI,Both sexes,40-44,380
2013,Number,STANARI,M,40-44,200
2013,Number,STANARI,F,40-44,180
2013,Number,TESLIC,Both sexes,40-44,2420
2013,Number,TESLIC,M,40-44,1185
2013,Number,TESLIC,F,40-44,1235
2013,Number,GRAD TREBINJE,Both sexes,40-44,1712
2013,Number,GRAD TREBINJE,M,40-44,871
2013,Number,GRAD TREBINJE,F,40-44,841
2013,Number,UGLJEVIK,Both sexes,40-44,1004
2013,Number,UGLJEVIK,M,40-44,507
2013,Number,UGLJEVIK,F,40-44,497
2013,Number,FOCA,Both sexes,40-44,1010
2013,Number,FOCA,M,40-44,536
2013,Number,FOCA,F,40-44,474
2013,Number,HAN PIJESAK,Both sexes,40-44,196
2013,Number,HAN PIJESAK,M,40-44,98
2013,Number,HAN PIJESAK,F,40-44,98
2013,Number,CAJNICE,Both sexes,40-44,292
2013,Number,CAJNICE,M,40-44,170
2013,Number,CAJNICE,F,40-44,122
2013,Number,CELINAC,Both sexes,40-44,996
2013,Number,CELINAC,M,40-44,526
2013,Number,CELINAC,F,40-44,470
2013,Number,SAMAC,Both sexes,40-44,1083
2013,Number,SAMAC,M,40-44,550
2013,Number,SAMAC,F,40-44,533
2013,Number,SEKOVICI,Both sexes,40-44,390
2013,Number,SEKOVICI,M,40-44,215
2013,Number,SEKOVICI,F,40-44,175
2013,Number,SIPOVO,Both sexes,40-44,520
2013,Number,SIPOVO,M,40-44,287
2013,Number,SIPOVO,F,40-44,233
2013,Number,REPUBLIKA SRPSKA,Both sexes,45-49,83519
2013,Number,REPUBLIKA SRPSKA,M,45-49,41755
2013,Number,REPUBLIKA SRPSKA,F,45-49,41764
2013,Number,GRAD BANJA LUKA,Both sexes,45-49,11834
2013,Number,GRAD BANJA LUKA,M,45-49,5747
2013,Number,GRAD BANJA LUKA,F,45-49,6087
2013,Number,BERKOVICI,Both sexes,45-49,135
2013,Number,BERKOVICI,M,45-49,76
2013,Number,BERKOVICI,F,45-49,59
2013,Number,GRAD BIJELJINA,Both sexes,45-49,7543
2013,Number,GRAD BIJELJINA,M,45-49,3726
2013,Number,GRAD BIJELJINA,F,45-49,3817
2013,Number,BILECA,Both sexes,45-49,759
2013,Number,BILECA,M,45-49,394
2013,Number,BILECA,F,45-49,365
2013,Number,BRATUNAC,Both sexes,45-49,1356
2013,Number,BRATUNAC,M,45-49,691
2013,Number,BRATUNAC,F,45-49,665
2013,Number,BROD,Both sexes,45-49,1204
2013,Number,BROD,M,45-49,615
2013,Number,BROD,F,45-49,589
2013,Number,VISEGRAD,Both sexes,45-49,718
2013,Number,VISEGRAD,M,45-49,339
2013,Number,VISEGRAD,F,45-49,379
2013,Number,VLASENICA,Both sexes,45-49,777
2013,Number,VLASENICA,M,45-49,377
2013,Number,VLASENICA,F,45-49,400
2013,Number,VUKOSAVLJE,Both sexes,45-49,353
2013,Number,VUKOSAVLJE,M,45-49,185
2013,Number,VUKOSAVLJE,F,45-49,168
2013,Number,GACKO,Both sexes,45-49,689
2013,Number,GACKO,M,45-49,350
2013,Number,GACKO,F,45-49,339
2013,Number,GRAD GRADISKA,Both sexes,45-49,3388
2013,Number,GRAD GRADISKA,M,45-49,1674
2013,Number,GRAD GRADISKA,F,45-49,1714
2013,Number,GRAD DERVENTA,Both sexes,45-49,1941
2013,Number,GRAD DERVENTA,M,45-49,957
2013,Number,GRAD DERVENTA,F,45-49,984
2013,Number,GRAD DOBOJ,Both sexes,45-49,4250
2013,Number,GRAD DOBOJ,M,45-49,2110
2013,Number,GRAD DOBOJ,F,45-49,2140
2013,Number,DONJI ZABAR,Both sexes,45-49,310
2013,Number,DONJI ZABAR,M,45-49,171
2013,Number,DONJI ZABAR,F,45-49,139
2013,Number,GRAD ZVORNIK,Both sexes,45-49,3945
2013,Number,GRAD ZVORNIK,M,45-49,1954
2013,Number,GRAD ZVORNIK,F,45-49,1991
2013,Number,ISTOCNI DRVAR,Both sexes,45-49,6
2013,Number,ISTOCNI DRVAR,M,45-49,5
2013,Number,ISTOCNI DRVAR,F,45-49,1
2013,Number,ISTOCNI MOSTAR,Both sexes,45-49,20
2013,Number,ISTOCNI MOSTAR,M,45-49,12
2013,Number,ISTOCNI MOSTAR,F,45-49,8
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,45-49,3918
2013,Number,GRAD ISTOCNO SARAJEVO,M,45-49,1897
2013,Number,GRAD ISTOCNO SARAJEVO,F,45-49,2021
2013,Number,ISTOCNA ILIDZA,Both sexes,45-49,945
2013,Number,ISTOCNA ILIDZA,M,45-49,454
2013,Number,ISTOCNA ILIDZA,F,45-49,491
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,45-49,615
2013,Number,ISTOCNO NOVO SARAJEVO,M,45-49,294
2013,Number,ISTOCNO NOVO SARAJEVO,F,45-49,321
2013,Number,ISTOČNI STARI GRAD,Both sexes,45-49,58
2013,Number,ISTOČNI STARI GRAD,M,45-49,36
2013,Number,ISTOČNI STARI GRAD,F,45-49,22
2013,Number,PALE,Both sexes,45-49,1338
2013,Number,PALE,M,45-49,632
2013,Number,PALE,F,45-49,706
2013,Number,SOKOLAC,Both sexes,45-49,814
2013,Number,SOKOLAC,M,45-49,406
2013,Number,SOKOLAC,F,45-49,408
2013,Number,TRNOVO,Both sexes,45-49,148
2013,Number,TRNOVO,M,45-49,75
2013,Number,TRNOVO,F,45-49,73
2013,Number,JEZERO,Both sexes,45-49,92
2013,Number,JEZERO,M,45-49,44
2013,Number,JEZERO,F,45-49,48
2013,Number,KALINOVIK,Both sexes,45-49,109
2013,Number,KALINOVIK,M,45-49,63
2013,Number,KALINOVIK,F,45-49,46
2013,Number,KNEZEVO,Both sexes,45-49,694
2013,Number,KNEZEVO,M,45-49,355
2013,Number,KNEZEVO,F,45-49,339
2013,Number,KOSTAJNICA,Both sexes,45-49,427
2013,Number,KOSTAJNICA,M,45-49,218
2013,Number,KOSTAJNICA,F,45-49,209
2013,Number,KOTOR VAROS,Both sexes,45-49,1389
2013,Number,KOTOR VAROS,M,45-49,694
2013,Number,KOTOR VAROS,F,45-49,695
2013,Number,KOZARSKA DUBICA,Both sexes,45-49,1658
2013,Number,KOZARSKA DUBICA,M,45-49,807
2013,Number,KOZARSKA DUBICA,F,45-49,851
2013,Number,KRUPA NA UNI,Both sexes,45-49,115
2013,Number,KRUPA NA UNI,M,45-49,74
2013,Number,KRUPA NA UNI,F,45-49,41
2013,Number,KUPRES,Both sexes,45-49,18
2013,Number,KUPRES,M,45-49,13
2013,Number,KUPRES,F,45-49,5
2013,Number,LAKTASI,Both sexes,45-49,2400
2013,Number,LAKTASI,M,45-49,1193
2013,Number,LAKTASI,F,45-49,1207
2013,Number,LOPARE,Both sexes,45-49,1193
2013,Number,LOPARE,M,45-49,642
2013,Number,LOPARE,F,45-49,551
2013,Number,LJUBINJE,Both sexes,45-49,247
2013,Number,LJUBINJE,M,45-49,126
2013,Number,LJUBINJE,F,45-49,121
2013,Number,MILICI,Both sexes,45-49,726
2013,Number,MILICI,M,45-49,350
2013,Number,MILICI,F,45-49,376
2013,Number,MODRICA,Both sexes,45-49,1846
2013,Number,MODRICA,M,45-49,942
2013,Number,MODRICA,F,45-49,904
2013,Number,MRKONJIC GRAD,Both sexes,45-49,1024
2013,Number,MRKONJIC GRAD,M,45-49,497
2013,Number,MRKONJIC GRAD,F,45-49,527
2013,Number,NEVESINJE,Both sexes,45-49,904
2013,Number,NEVESINJE,M,45-49,496
2013,Number,NEVESINJE,F,45-49,408
2013,Number,NOVI GRAD,Both sexes,45-49,2010
2013,Number,NOVI GRAD,M,45-49,1036
2013,Number,NOVI GRAD,F,45-49,974
2013,Number,NOVO GORAZDE,Both sexes,45-49,209
2013,Number,NOVO GORAZDE,M,45-49,111
2013,Number,NOVO GORAZDE,F,45-49,98
2013,Number,OSMACI,Both sexes,45-49,419
2013,Number,OSMACI,M,45-49,206
2013,Number,OSMACI,F,45-49,213
2013,Number,OSTRA LUKA,Both sexes,45-49,192
2013,Number,OSTRA LUKA,M,45-49,118
2013,Number,OSTRA LUKA,F,45-49,74
2013,Number,PELAGICEVO,Both sexes,45-49,371
2013,Number,PELAGICEVO,M,45-49,199
2013,Number,PELAGICEVO,F,45-49,172
2013,Number,PETROVAC,Both sexes,45-49,25
2013,Number,PETROVAC,M,45-49,14
2013,Number,PETROVAC,F,45-49,11
2013,Number,PETROVO,Both sexes,45-49,467
2013,Number,PETROVO,M,45-49,233
2013,Number,PETROVO,F,45-49,234
2013,Number,GRAD PRIJEDOR,Both sexes,45-49,6259
2013,Number,GRAD PRIJEDOR,M,45-49,3158
2013,Number,GRAD PRIJEDOR,F,45-49,3101
2013,Number,PRNJAVOR,Both sexes,45-49,2338
2013,Number,PRNJAVOR,M,45-49,1181
2013,Number,PRNJAVOR,F,45-49,1157
2013,Number,RIBNIK,Both sexes,45-49,375
2013,Number,RIBNIK,M,45-49,219
2013,Number,RIBNIK,F,45-49,156
2013,Number,ROGATICA,Both sexes,45-49,648
2013,Number,ROGATICA,M,45-49,346
2013,Number,ROGATICA,F,45-49,302
2013,Number,RUDO,Both sexes,45-49,634
2013,Number,RUDO,M,45-49,321
2013,Number,RUDO,F,45-49,313
2013,Number,SRBAC,Both sexes,45-49,1178
2013,Number,SRBAC,M,45-49,609
2013,Number,SRBAC,F,45-49,569
2013,Number,SREBRENICA,Both sexes,45-49,916
2013,Number,SREBRENICA,M,45-49,439
2013,Number,SREBRENICA,F,45-49,477
2013,Number,STANARI,Both sexes,45-49,454
2013,Number,STANARI,M,45-49,241
2013,Number,STANARI,F,45-49,213
2013,Number,TESLIC,Both sexes,45-49,2549
2013,Number,TESLIC,M,45-49,1214
2013,Number,TESLIC,F,45-49,1335
2013,Number,GRAD TREBINJE,Both sexes,45-49,1966
2013,Number,GRAD TREBINJE,M,45-49,955
2013,Number,GRAD TREBINJE,F,45-49,1011
2013,Number,UGLJEVIK,Both sexes,45-49,1148
2013,Number,UGLJEVIK,M,45-49,584
2013,Number,UGLJEVIK,F,45-49,564
2013,Number,FOCA,Both sexes,45-49,1250
2013,Number,FOCA,M,45-49,653
2013,Number,FOCA,F,45-49,597
2013,Number,HAN PIJESAK,Both sexes,45-49,252
2013,Number,HAN PIJESAK,M,45-49,129
2013,Number,HAN PIJESAK,F,45-49,123
2013,Number,CAJNICE,Both sexes,45-49,379
2013,Number,CAJNICE,M,45-49,204
2013,Number,CAJNICE,F,45-49,175
2013,Number,CELINAC,Both sexes,45-49,1164
2013,Number,CELINAC,M,45-49,566
2013,Number,CELINAC,F,45-49,598
2013,Number,SAMAC,Both sexes,45-49,1233
2013,Number,SAMAC,M,45-49,647
2013,Number,SAMAC,F,45-49,586
2013,Number,SEKOVICI,Both sexes,45-49,468
2013,Number,SEKOVICI,M,45-49,243
2013,Number,SEKOVICI,F,45-49,225
2013,Number,SIPOVO,Both sexes,45-49,627
2013,Number,SIPOVO,M,45-49,335
2013,Number,SIPOVO,F,45-49,292
2013,Number,REPUBLIKA SRPSKA,Both sexes,50-54,92008
2013,Number,REPUBLIKA SRPSKA,M,50-54,45161
2013,Number,REPUBLIKA SRPSKA,F,50-54,46847
2013,Number,GRAD BANJA LUKA,Both sexes,50-54,13389
2013,Number,GRAD BANJA LUKA,M,50-54,6323
2013,Number,GRAD BANJA LUKA,F,50-54,7066
2013,Number,BERKOVICI,Both sexes,50-54,119
2013,Number,BERKOVICI,M,50-54,72
2013,Number,BERKOVICI,F,50-54,47
2013,Number,GRAD BIJELJINA,Both sexes,50-54,8051
2013,Number,GRAD BIJELJINA,M,50-54,3989
2013,Number,GRAD BIJELJINA,F,50-54,4062
2013,Number,BILECA,Both sexes,50-54,814
2013,Number,BILECA,M,50-54,425
2013,Number,BILECA,F,50-54,389
2013,Number,BRATUNAC,Both sexes,50-54,1567
2013,Number,BRATUNAC,M,50-54,743
2013,Number,BRATUNAC,F,50-54,824
2013,Number,BROD,Both sexes,50-54,1259
2013,Number,BROD,M,50-54,613
2013,Number,BROD,F,50-54,646
2013,Number,VISEGRAD,Both sexes,50-54,832
2013,Number,VISEGRAD,M,50-54,401
2013,Number,VISEGRAD,F,50-54,431
2013,Number,VLASENICA,Both sexes,50-54,897
2013,Number,VLASENICA,M,50-54,417
2013,Number,VLASENICA,F,50-54,480
2013,Number,VUKOSAVLJE,Both sexes,50-54,318
2013,Number,VUKOSAVLJE,M,50-54,166
2013,Number,VUKOSAVLJE,F,50-54,152
2013,Number,GACKO,Both sexes,50-54,758
2013,Number,GACKO,M,50-54,394
2013,Number,GACKO,F,50-54,364
2013,Number,GRAD GRADISKA,Both sexes,50-54,3640
2013,Number,GRAD GRADISKA,M,50-54,1754
2013,Number,GRAD GRADISKA,F,50-54,1886
2013,Number,GRAD DERVENTA,Both sexes,50-54,1961
2013,Number,GRAD DERVENTA,M,50-54,990
2013,Number,GRAD DERVENTA,F,50-54,971
2013,Number,GRAD DOBOJ,Both sexes,50-54,4828
2013,Number,GRAD DOBOJ,M,50-54,2232
2013,Number,GRAD DOBOJ,F,50-54,2596
2013,Number,DONJI ZABAR,Both sexes,50-54,247
2013,Number,DONJI ZABAR,M,50-54,128
2013,Number,DONJI ZABAR,F,50-54,119
2013,Number,GRAD ZVORNIK,Both sexes,50-54,4358
2013,Number,GRAD ZVORNIK,M,50-54,2089
2013,Number,GRAD ZVORNIK,F,50-54,2269
2013,Number,ISTOCNI DRVAR,Both sexes,50-54,10
2013,Number,ISTOCNI DRVAR,M,50-54,9
2013,Number,ISTOCNI DRVAR,F,50-54,1
2013,Number,ISTOCNI MOSTAR,Both sexes,50-54,15
2013,Number,ISTOCNI MOSTAR,M,50-54,9
2013,Number,ISTOCNI MOSTAR,F,50-54,6
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,50-54,4849
2013,Number,GRAD ISTOCNO SARAJEVO,M,50-54,2257
2013,Number,GRAD ISTOCNO SARAJEVO,F,50-54,2592
2013,Number,ISTOCNA ILIDZA,Both sexes,50-54,1158
2013,Number,ISTOCNA ILIDZA,M,50-54,541
2013,Number,ISTOCNA ILIDZA,F,50-54,617
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,50-54,751
2013,Number,ISTOCNO NOVO SARAJEVO,M,50-54,330
2013,Number,ISTOCNO NOVO SARAJEVO,F,50-54,421
2013,Number,ISTOČNI STARI GRAD,Both sexes,50-54,99
2013,Number,ISTOČNI STARI GRAD,M,50-54,51
2013,Number,ISTOČNI STARI GRAD,F,50-54,48
2013,Number,PALE,Both sexes,50-54,1671
2013,Number,PALE,M,50-54,779
2013,Number,PALE,F,50-54,892
2013,Number,SOKOLAC,Both sexes,50-54,991
2013,Number,SOKOLAC,M,50-54,474
2013,Number,SOKOLAC,F,50-54,517
2013,Number,TRNOVO,Both sexes,50-54,179
2013,Number,TRNOVO,M,50-54,82
2013,Number,TRNOVO,F,50-54,97
2013,Number,JEZERO,Both sexes,50-54,94
2013,Number,JEZERO,M,50-54,46
2013,Number,JEZERO,F,50-54,48
2013,Number,KALINOVIK,Both sexes,50-54,176
2013,Number,KALINOVIK,M,50-54,100
2013,Number,KALINOVIK,F,50-54,76
2013,Number,KNEZEVO,Both sexes,50-54,788
2013,Number,KNEZEVO,M,50-54,403
2013,Number,KNEZEVO,F,50-54,385
2013,Number,KOSTAJNICA,Both sexes,50-54,476
2013,Number,KOSTAJNICA,M,50-54,217
2013,Number,KOSTAJNICA,F,50-54,259
2013,Number,KOTOR VAROS,Both sexes,50-54,1356
2013,Number,KOTOR VAROS,M,50-54,661
2013,Number,KOTOR VAROS,F,50-54,695
2013,Number,KOZARSKA DUBICA,Both sexes,50-54,1784
2013,Number,KOZARSKA DUBICA,M,50-54,886
2013,Number,KOZARSKA DUBICA,F,50-54,898
2013,Number,KRUPA NA UNI,Both sexes,50-54,118
2013,Number,KRUPA NA UNI,M,50-54,74
2013,Number,KRUPA NA UNI,F,50-54,44
2013,Number,KUPRES,Both sexes,50-54,18
2013,Number,KUPRES,M,50-54,12
2013,Number,KUPRES,F,50-54,6
2013,Number,LAKTASI,Both sexes,50-54,2554
2013,Number,LAKTASI,M,50-54,1247
2013,Number,LAKTASI,F,50-54,1307
2013,Number,LOPARE,Both sexes,50-54,1352
2013,Number,LOPARE,M,50-54,737
2013,Number,LOPARE,F,50-54,615
2013,Number,LJUBINJE,Both sexes,50-54,290
2013,Number,LJUBINJE,M,50-54,144
2013,Number,LJUBINJE,F,50-54,146
2013,Number,MILICI,Both sexes,50-54,926
2013,Number,MILICI,M,50-54,422
2013,Number,MILICI,F,50-54,504
2013,Number,MODRICA,Both sexes,50-54,1986
2013,Number,MODRICA,M,50-54,969
2013,Number,MODRICA,F,50-54,1017
2013,Number,MRKONJIC GRAD,Both sexes,50-54,1099
2013,Number,MRKONJIC GRAD,M,50-54,501
2013,Number,MRKONJIC GRAD,F,50-54,598
2013,Number,NEVESINJE,Both sexes,50-54,927
2013,Number,NEVESINJE,M,50-54,497
2013,Number,NEVESINJE,F,50-54,430
2013,Number,NOVI GRAD,Both sexes,50-54,2234
2013,Number,NOVI GRAD,M,50-54,1171
2013,Number,NOVI GRAD,F,50-54,1063
2013,Number,NOVO GORAZDE,Both sexes,50-54,254
2013,Number,NOVO GORAZDE,M,50-54,128
2013,Number,NOVO GORAZDE,F,50-54,126
2013,Number,OSMACI,Both sexes,50-54,440
2013,Number,OSMACI,M,50-54,232
2013,Number,OSMACI,F,50-54,208
2013,Number,OSTRA LUKA,Both sexes,50-54,196
2013,Number,OSTRA LUKA,M,50-54,114
2013,Number,OSTRA LUKA,F,50-54,82
2013,Number,PELAGICEVO,Both sexes,50-54,326
2013,Number,PELAGICEVO,M,50-54,182
2013,Number,PELAGICEVO,F,50-54,144
2013,Number,PETROVAC,Both sexes,50-54,21
2013,Number,PETROVAC,M,50-54,13
2013,Number,PETROVAC,F,50-54,8
2013,Number,PETROVO,Both sexes,50-54,562
2013,Number,PETROVO,M,50-54,264
2013,Number,PETROVO,F,50-54,298
2013,Number,GRAD PRIJEDOR,Both sexes,50-54,6666
2013,Number,GRAD PRIJEDOR,M,50-54,3372
2013,Number,GRAD PRIJEDOR,F,50-54,3294
2013,Number,PRNJAVOR,Both sexes,50-54,2444
2013,Number,PRNJAVOR,M,50-54,1234
2013,Number,PRNJAVOR,F,50-54,1210
2013,Number,RIBNIK,Both sexes,50-54,439
2013,Number,RIBNIK,M,50-54,242
2013,Number,RIBNIK,F,50-54,197
2013,Number,ROGATICA,Both sexes,50-54,821
2013,Number,ROGATICA,M,50-54,416
2013,Number,ROGATICA,F,50-54,405
2013,Number,RUDO,Both sexes,50-54,630
2013,Number,RUDO,M,50-54,324
2013,Number,RUDO,F,50-54,306
2013,Number,SRBAC,Both sexes,50-54,1198
2013,Number,SRBAC,M,50-54,608
2013,Number,SRBAC,F,50-54,590
2013,Number,SREBRENICA,Both sexes,50-54,932
2013,Number,SREBRENICA,M,50-54,473
2013,Number,SREBRENICA,F,50-54,459
2013,Number,STANARI,Both sexes,50-54,511
2013,Number,STANARI,M,50-54,274
2013,Number,STANARI,F,50-54,237
2013,Number,TESLIC,Both sexes,50-54,2837
2013,Number,TESLIC,M,50-54,1350
2013,Number,TESLIC,F,50-54,1487
2013,Number,GRAD TREBINJE,Both sexes,50-54,2231
2013,Number,GRAD TREBINJE,M,50-54,1046
2013,Number,GRAD TREBINJE,F,50-54,1185
2013,Number,UGLJEVIK,Both sexes,50-54,1311
2013,Number,UGLJEVIK,M,50-54,709
2013,Number,UGLJEVIK,F,50-54,602
2013,Number,FOCA,Both sexes,50-54,1436
2013,Number,FOCA,M,50-54,760
2013,Number,FOCA,F,50-54,676
2013,Number,HAN PIJESAK,Both sexes,50-54,327
2013,Number,HAN PIJESAK,M,50-54,170
2013,Number,HAN PIJESAK,F,50-54,157
2013,Number,CAJNICE,Both sexes,50-54,398
2013,Number,CAJNICE,M,50-54,197
2013,Number,CAJNICE,F,50-54,201
2013,Number,CELINAC,Both sexes,50-54,1220
2013,Number,CELINAC,M,50-54,608
2013,Number,CELINAC,F,50-54,612
2013,Number,SAMAC,Both sexes,50-54,1325
2013,Number,SAMAC,M,50-54,632
2013,Number,SAMAC,F,50-54,693
2013,Number,SEKOVICI,Both sexes,50-54,571
2013,Number,SEKOVICI,M,50-54,293
2013,Number,SEKOVICI,F,50-54,278
2013,Number,SIPOVO,Both sexes,50-54,822
2013,Number,SIPOVO,M,50-54,422
2013,Number,SIPOVO,F,50-54,400
2013,Number,REPUBLIKA SRPSKA,Both sexes,55-59,94412
2013,Number,REPUBLIKA SRPSKA,M,55-59,45750
2013,Number,REPUBLIKA SRPSKA,F,55-59,48662
2013,Number,GRAD BANJA LUKA,Both sexes,55-59,14128
2013,Number,GRAD BANJA LUKA,M,55-59,6599
2013,Number,GRAD BANJA LUKA,F,55-59,7529
2013,Number,BERKOVICI,Both sexes,55-59,125
2013,Number,BERKOVICI,M,55-59,54
2013,Number,BERKOVICI,F,55-59,71
2013,Number,GRAD BIJELJINA,Both sexes,55-59,8134
2013,Number,GRAD BIJELJINA,M,55-59,3951
2013,Number,GRAD BIJELJINA,F,55-59,4183
2013,Number,BILECA,Both sexes,55-59,780
2013,Number,BILECA,M,55-59,389
2013,Number,BILECA,F,55-59,391
2013,Number,BRATUNAC,Both sexes,55-59,1520
2013,Number,BRATUNAC,M,55-59,736
2013,Number,BRATUNAC,F,55-59,784
2013,Number,BROD,Both sexes,55-59,1205
2013,Number,BROD,M,55-59,574
2013,Number,BROD,F,55-59,631
2013,Number,VISEGRAD,Both sexes,55-59,915
2013,Number,VISEGRAD,M,55-59,431
2013,Number,VISEGRAD,F,55-59,484
2013,Number,VLASENICA,Both sexes,55-59,954
2013,Number,VLASENICA,M,55-59,460
2013,Number,VLASENICA,F,55-59,494
2013,Number,VUKOSAVLJE,Both sexes,55-59,275
2013,Number,VUKOSAVLJE,M,55-59,143
2013,Number,VUKOSAVLJE,F,55-59,132
2013,Number,GACKO,Both sexes,55-59,701
2013,Number,GACKO,M,55-59,367
2013,Number,GACKO,F,55-59,334
2013,Number,GRAD GRADISKA,Both sexes,55-59,4196
2013,Number,GRAD GRADISKA,M,55-59,1999
2013,Number,GRAD GRADISKA,F,55-59,2197
2013,Number,GRAD DERVENTA,Both sexes,55-59,1851
2013,Number,GRAD DERVENTA,M,55-59,902
2013,Number,GRAD DERVENTA,F,55-59,949
2013,Number,GRAD DOBOJ,Both sexes,55-59,4917
2013,Number,GRAD DOBOJ,M,55-59,2314
2013,Number,GRAD DOBOJ,F,55-59,2603
2013,Number,DONJI ZABAR,Both sexes,55-59,252
2013,Number,DONJI ZABAR,M,55-59,131
2013,Number,DONJI ZABAR,F,55-59,121
2013,Number,GRAD ZVORNIK,Both sexes,55-59,4276
2013,Number,GRAD ZVORNIK,M,55-59,2077
2013,Number,GRAD ZVORNIK,F,55-59,2199
2013,Number,ISTOCNI DRVAR,Both sexes,55-59,10
2013,Number,ISTOCNI DRVAR,M,55-59,4
2013,Number,ISTOCNI DRVAR,F,55-59,6
2013,Number,ISTOCNI MOSTAR,Both sexes,55-59,11
2013,Number,ISTOCNI MOSTAR,M,55-59,6
2013,Number,ISTOCNI MOSTAR,F,55-59,5
2013,Number,GRAD ISTOCNO SARAJEVO,Both sexes,55-59,5502
2013,Number,GRAD ISTOCNO SARAJEVO,M,55-59,2661
2013,Number,GRAD ISTOCNO SARAJEVO,F,55-59,2841
2013,Number,ISTOCNA ILIDZA,Both sexes,55-59,1319
2013,Number,ISTOCNA ILIDZA,M,55-59,615
2013,Number,ISTOCNA ILIDZA,F,55-59,704
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,55-59,866
2013,Number,ISTOCNO NOVO SARAJEVO,M,55-59,418
2013,Number,ISTOCNO NOVO SARAJEVO,F,55-59,448
2013,Number,ISTOČNI STARI GRAD,Both sexes,55-59,111
2013,Number,ISTOČNI STARI GRAD,M,55-59,50
2013,Number,ISTOČNI STARI GRAD,F,55-59,61
2013,Number,PALE,Both sexes,55-59,1894
2013,Number,PALE,M,55-59,916
2013,Number,PALE,F,55-59,978
2013,Number,SOKOLAC,Both sexes,55-59,1081
2013,Number,SOKOLAC,M,55-59,548
2013,Number,SOKOLAC,F,55-59,533
2013,Number,TRNOVO,Both sexes,55-59,231
2013,Number,TRNOVO,M,55-59,114
2013,Number,TRNOVO,F,55-59,117
2013,Number,JEZERO,Both sexes,55-59,88
2013,Number,JEZERO,M,55-59,52
2013,Number,JEZERO,F,55-59,36
2013,Number,KALINOVIK,Both sexes,55-59,213
2013,Number,KALINOVIK,M,55-59,104
2013,Number,KALINOVIK,F,55-59,109
2013,Number,KNEZEVO,Both sexes,55-59,754
2013,Number,KNEZEVO,M,55-59,349
2013,Number,KNEZEVO,F,55-59,405
2013,Number,KOSTAJNICA,Both sexes,55-59,520
2013,Number,KOSTAJNICA,M,55-59,272
2013,Number,KOSTAJNICA,F,55-59,248
2013,Number,KOTOR VAROS,Both sexes,55-59,1262
2013,Number,KOTOR VAROS,M,55-59,585
2013,Number,KOTOR VAROS,F,55-59,677
2013,Number,KOZARSKA DUBICA,Both sexes,55-59,1842
2013,Number,KOZARSKA DUBICA,M,55-59,931
2013,Number,KOZARSKA DUBICA,F,55-59,911
2013,Number,KRUPA NA UNI,Both sexes,55-59,120
2013,Number,KRUPA NA UNI,M,55-59,69
2013,Number,KRUPA NA UNI,F,55-59,51
2013,Number,KUPRES,Both sexes,55-59,17
2013,Number,KUPRES,M,55-59,11
2013,Number,KUPRES,F,55-59,6
2013,Number,LAKTASI,Both sexes,55-59,2572
2013,Number,LAKTASI,M,55-59,1289
2013,Number,LAKTASI,F,55-59,1283
2013,Number,LOPARE,Both sexes,55-59,1212
2013,Number,LOPARE,M,55-59,660
2013,Number,LOPARE,F,55-59,552
2013,Number,LJUBINJE,Both sexes,55-59,279
2013,Number,LJUBINJE,M,55-59,151
2013,Number,LJUBINJE,F,55-59,128
2013,Number,MILICI,Both sexes,55-59,882
2013,Number,MILICI,M,55-59,448
2013,Number,MILICI,F,55-59,434
2013,Number,MODRICA,Both sexes,55-59,1924
2013,Number,MODRICA,M,55-59,943
2013,Number,MODRICA,F,55-59,981
2013,Number,MRKONJIC GRAD,Both sexes,55-59,1382
2013,Number,MRKONJIC GRAD,M,55-59,657
2013,Number,MRKONJIC GRAD,F,55-59,725
2013,Number,NEVESINJE,Both sexes,55-59,938
2013,Number,NEVESINJE,M,55-59,496
2013,Number,NEVESINJE,F,55-59,442
2013,Number,NOVI GRAD,Both sexes,55-59,2161
2013,Number,NOVI GRAD,M,55-59,1101
2013,Number,NOVI GRAD,F,55-59,1060
2013,Number,NOVO GORAZDE,Both sexes,55-59,312
2013,Number,NOVO GORAZDE,M,55-59,162
2013,Number,NOVO GORAZDE,F,55-59,150
2013,Number,OSMACI,Both sexes,55-59,400
2013,Number,OSMACI,M,55-59,184
2013,Number,OSMACI,F,55-59,216
2013,Number,OSTRA LUKA,Both sexes,55-59,216
2013,Number,OSTRA LUKA,M,55-59,105
