Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,LOPARE,Both sexes,40-44,958
2013,Number,LOPARE,M,40-44,493
2013,Number,LOPARE,F,40-44,465
2013,Number,LJUBINJE,Both sexes,40-44,222
2013,Number,LJUBINJE,M,40-44,130
2013,Number,LJUBINJE,F,40-44,92
2013,Number,MILICI,Both sexes,40-44,705
2013,Number,MILICI,M,40-44,394
2013,Number,MILICI,F,40-44,311
2013,Number,MODRICA,Both sexes,40-44,1614
2013,Number,MODRICA,M,40-44,826
2013,Number,MODRICA,F,40-44,788
2013,Number,MRKONJIC GRAD,Both sexes,40-44,966
2013,Number,MRKONJIC GRAD,M,40-44,495
2013,Number,MRKONJIC GRAD,F,40-44,471
2013,Number,NEVESINJE,Both sexes,40-44,829
2013,Number,NEVESINJE,M,40-44,442
2013,Number,NEVESINJE,F,40-44,387
2013,Number,NOVI GRAD,Both sexes,40-44,1760
2013,Number,NOVI GRAD,M,40-44,917
2013,Number,NOVI GRAD,F,40-44,843
2013,Number,NOVO GORAZDE,Both sexes,40-44,166
2013,Number,NOVO GORAZDE,M,40-44,91
2013,Number,NOVO GORAZDE,F,40-44,75
2013,Number,OSMACI,Both sexes,40-44,365
2013,Number,OSMACI,M,40-44,189
2013,Number,OSMACI,F,40-44,176
2013,Number,OSTRA LUKA,Both sexes,40-44,177
2013,Number,OSTRA LUKA,M,40-44,104
2013,Number,OSTRA LUKA,F,40-44,73
2013,Number,PALE,Both sexes,40-44,1083
2013,Number,PALE,M,40-44,518
2013,Number,PALE,F,40-44,565
2013,Number,PELAGICEVO,Both sexes,40-44,296
2013,Number,PELAGICEVO,M,40-44,173
2013,Number,PELAGICEVO,F,40-44,123
2013,Number,PETROVAC,Both sexes,40-44,20
2013,Number,PETROVAC,M,40-44,10
2013,Number,PETROVAC,F,40-44,10
2013,Number,PETROVO,Both sexes,40-44,339
2013,Number,PETROVO,M,40-44,161
2013,Number,PETROVO,F,40-44,178
2013,Number,PRIJEDOR,Both sexes,40-44,5405
2013,Number,PRIJEDOR,M,40-44,2702
2013,Number,PRIJEDOR,F,40-44,2703
2013,Number,PRNJAVOR,Both sexes,40-44,2212
2013,Number,PRNJAVOR,M,40-44,1127
2013,Number,PRNJAVOR,F,40-44,1085
2013,Number,RIBNIK,Both sexes,40-44,384
2013,Number,RIBNIK,M,40-44,224
2013,Number,RIBNIK,F,40-44,160
2013,Number,ROGATICA,Both sexes,40-44,548
2013,Number,ROGATICA,M,40-44,295
2013,Number,ROGATICA,F,40-44,253
2013,Number,RUDO,Both sexes,40-44,486
2013,Number,RUDO,M,40-44,258
2013,Number,RUDO,F,40-44,228
2013,Number,SOKOLAC,Both sexes,40-44,587
2013,Number,SOKOLAC,M,40-44,297
2013,Number,SOKOLAC,F,40-44,290
2013,Number,SRBAC,Both sexes,40-44,1050
2013,Number,SRBAC,M,40-44,541
2013,Number,SRBAC,F,40-44,509
2013,Number,SREBRENICA,Both sexes,40-44,925
2013,Number,SREBRENICA,M,40-44,467
2013,Number,SREBRENICA,F,40-44,458
2013,Number,TESLIC,Both sexes,40-44,2404
2013,Number,TESLIC,M,40-44,1181
2013,Number,TESLIC,F,40-44,1223
2013,Number,TREBINJE,Both sexes,40-44,1703
2013,Number,TREBINJE,M,40-44,873
2013,Number,TREBINJE,F,40-44,830
2013,Number,TRNOVO,Both sexes,40-44,98
2013,Number,TRNOVO,M,40-44,51
2013,Number,TRNOVO,F,40-44,47
2013,Number,UGLJEVIK,Both sexes,40-44,994
2013,Number,UGLJEVIK,M,40-44,499
2013,Number,UGLJEVIK,F,40-44,495
2013,Number,FOCA,Both sexes,40-44,1011
2013,Number,FOCA,M,40-44,535
2013,Number,FOCA,F,40-44,476
2013,Number,HAN PIJESAK,Both sexes,40-44,193
2013,Number,HAN PIJESAK,M,40-44,95
2013,Number,HAN PIJESAK,F,40-44,98
2013,Number,CAJNICE,Both sexes,40-44,290
2013,Number,CAJNICE,M,40-44,170
2013,Number,CAJNICE,F,40-44,120
2013,Number,CELINAC,Both sexes,40-44,980
2013,Number,CELINAC,M,40-44,514
2013,Number,CELINAC,F,40-44,466
2013,Number,SAMAC,Both sexes,40-44,1085
2013,Number,SAMAC,M,40-44,552
2013,Number,SAMAC,F,40-44,533
2013,Number,SEKOVICI,Both sexes,40-44,386
2013,Number,SEKOVICI,M,40-44,217
2013,Number,SEKOVICI,F,40-44,169
2013,Number,SIPOVO,Both sexes,40-44,512
2013,Number,SIPOVO,M,40-44,288
2013,Number,SIPOVO,F,40-44,224
2013,Number,BANJA LUKA,Both sexes,45-49,11694
2013,Number,BANJA LUKA,M,45-49,5719
2013,Number,BANJA LUKA,F,45-49,5975
2013,Number,BERKOVICI,Both sexes,45-49,137
2013,Number,BERKOVICI,M,45-49,76
2013,Number,BERKOVICI,F,45-49,61
2013,Number,BIJELJINA,Both sexes,45-49,7510
2013,Number,BIJELJINA,M,45-49,3693
2013,Number,BIJELJINA,F,45-49,3817
2013,Number,BILECA,Both sexes,45-49,756
2013,Number,BILECA,M,45-49,390
2013,Number,BILECA,F,45-49,366
2013,Number,BRATUNAC,Both sexes,45-49,1321
2013,Number,BRATUNAC,M,45-49,671
2013,Number,BRATUNAC,F,45-49,650
2013,Number,BROD,Both sexes,45-49,1195
2013,Number,BROD,M,45-49,614
2013,Number,BROD,F,45-49,581
2013,Number,VISEGRAD,Both sexes,45-49,713
2013,Number,VISEGRAD,M,45-49,344
2013,Number,VISEGRAD,F,45-49,369
2013,Number,VLASENICA,Both sexes,45-49,767
2013,Number,VLASENICA,M,45-49,368
2013,Number,VLASENICA,F,45-49,399
2013,Number,VUKOSAVLJE,Both sexes,45-49,358
2013,Number,VUKOSAVLJE,M,45-49,191
2013,Number,VUKOSAVLJE,F,45-49,167
2013,Number,GACKO,Both sexes,45-49,684
2013,Number,GACKO,M,45-49,354
2013,Number,GACKO,F,45-49,330
2013,Number,GRADISKA,Both sexes,45-49,3403
2013,Number,GRADISKA,M,45-49,1701
2013,Number,GRADISKA,F,45-49,1702
2013,Number,DERVENTA,Both sexes,45-49,1950
2013,Number,DERVENTA,M,45-49,964
2013,Number,DERVENTA,F,45-49,986
2013,Number,DOBOJ,Both sexes,45-49,4654
2013,Number,DOBOJ,M,45-49,2317
2013,Number,DOBOJ,F,45-49,2337
2013,Number,DONJI ZABAR,Both sexes,45-49,316
2013,Number,DONJI ZABAR,M,45-49,173
2013,Number,DONJI ZABAR,F,45-49,143
2013,Number,ZVORNIK,Both sexes,45-49,3916
2013,Number,ZVORNIK,M,45-49,1948
2013,Number,ZVORNIK,F,45-49,1968
2013,Number,ISTOCNA ILIDZA,Both sexes,45-49,924
2013,Number,ISTOCNA ILIDZA,M,45-49,445
2013,Number,ISTOCNA ILIDZA,F,45-49,479
2013,Number,ISTOCNI DRVAR,Both sexes,45-49,3
2013,Number,ISTOCNI DRVAR,M,45-49,3
2013,Number,ISTOCNI DRVAR,F,45-49,-
2013,Number,ISTOCNI MOSTAR,Both sexes,45-49,18
2013,Number,ISTOCNI MOSTAR,M,45-49,11
2013,Number,ISTOCNI MOSTAR,F,45-49,7
2013,Number,ISTOCNI STARI GRAD,Both sexes,45-49,57
2013,Number,ISTOCNI STARI GRAD,M,45-49,38
2013,Number,ISTOCNI STARI GRAD,F,45-49,19
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,45-49,618
2013,Number,ISTOCNO NOVO SARAJEVO,M,45-49,296
2013,Number,ISTOCNO NOVO SARAJEVO,F,45-49,322
2013,Number,JEZERO,Both sexes,45-49,90
2013,Number,JEZERO,M,45-49,44
2013,Number,JEZERO,F,45-49,46
2013,Number,KALINOVIK,Both sexes,45-49,105
2013,Number,KALINOVIK,M,45-49,58
2013,Number,KALINOVIK,F,45-49,47
2013,Number,KNEZEVO,Both sexes,45-49,695
2013,Number,KNEZEVO,M,45-49,365
2013,Number,KNEZEVO,F,45-49,330
2013,Number,KOZARSKA DUBICA,Both sexes,45-49,1619
2013,Number,KOZARSKA DUBICA,M,45-49,790
2013,Number,KOZARSKA DUBICA,F,45-49,829
2013,Number,KOSTAJNICA,Both sexes,45-49,427
2013,Number,KOSTAJNICA,M,45-49,220
2013,Number,KOSTAJNICA,F,45-49,207
2013,Number,KOTOR VAROS,Both sexes,45-49,1387
2013,Number,KOTOR VAROS,M,45-49,698
2013,Number,KOTOR VAROS,F,45-49,689
2013,Number,KRUPA NA UNI,Both sexes,45-49,117
2013,Number,KRUPA NA UNI,M,45-49,74
2013,Number,KRUPA NA UNI,F,45-49,43
2013,Number,KUPRES,Both sexes,45-49,18
2013,Number,KUPRES,M,45-49,14
2013,Number,KUPRES,F,45-49,4
2013,Number,LAKTASI,Both sexes,45-49,2364
2013,Number,LAKTASI,M,45-49,1174
2013,Number,LAKTASI,F,45-49,1190
2013,Number,LOPARE,Both sexes,45-49,1181
2013,Number,LOPARE,M,45-49,637
2013,Number,LOPARE,F,45-49,544
2013,Number,LJUBINJE,Both sexes,45-49,242
2013,Number,LJUBINJE,M,45-49,122
2013,Number,LJUBINJE,F,45-49,120
2013,Number,MILICI,Both sexes,45-49,732
2013,Number,MILICI,M,45-49,345
2013,Number,MILICI,F,45-49,387
2013,Number,MODRICA,Both sexes,45-49,1835
2013,Number,MODRICA,M,45-49,934
2013,Number,MODRICA,F,45-49,901
2013,Number,MRKONJIC GRAD,Both sexes,45-49,1018
2013,Number,MRKONJIC GRAD,M,45-49,484
2013,Number,MRKONJIC GRAD,F,45-49,534
2013,Number,NEVESINJE,Both sexes,45-49,882
2013,Number,NEVESINJE,M,45-49,481
2013,Number,NEVESINJE,F,45-49,401
2013,Number,NOVI GRAD,Both sexes,45-49,1995
2013,Number,NOVI GRAD,M,45-49,1020
2013,Number,NOVI GRAD,F,45-49,975
2013,Number,NOVO GORAZDE,Both sexes,45-49,206
2013,Number,NOVO GORAZDE,M,45-49,107
2013,Number,NOVO GORAZDE,F,45-49,99
2013,Number,OSMACI,Both sexes,45-49,414
2013,Number,OSMACI,M,45-49,201
2013,Number,OSMACI,F,45-49,213
2013,Number,OSTRA LUKA,Both sexes,45-49,185
2013,Number,OSTRA LUKA,M,45-49,113
2013,Number,OSTRA LUKA,F,45-49,72
2013,Number,PALE,Both sexes,45-49,1315
2013,Number,PALE,M,45-49,633
2013,Number,PALE,F,45-49,682
2013,Number,PELAGICEVO,Both sexes,45-49,391
2013,Number,PELAGICEVO,M,45-49,211
2013,Number,PELAGICEVO,F,45-49,180
2013,Number,PETROVAC,Both sexes,45-49,23
2013,Number,PETROVAC,M,45-49,14
2013,Number,PETROVAC,F,45-49,9
2013,Number,PETROVO,Both sexes,45-49,462
2013,Number,PETROVO,M,45-49,232
2013,Number,PETROVO,F,45-49,230
2013,Number,PRIJEDOR,Both sexes,45-49,6210
2013,Number,PRIJEDOR,M,45-49,3128
2013,Number,PRIJEDOR,F,45-49,3082
2013,Number,PRNJAVOR,Both sexes,45-49,2314
2013,Number,PRNJAVOR,M,45-49,1154
2013,Number,PRNJAVOR,F,45-49,1160
2013,Number,RIBNIK,Both sexes,45-49,374
2013,Number,RIBNIK,M,45-49,218
2013,Number,RIBNIK,F,45-49,156
2013,Number,ROGATICA,Both sexes,45-49,653
2013,Number,ROGATICA,M,45-49,349
2013,Number,ROGATICA,F,45-49,304
2013,Number,RUDO,Both sexes,45-49,629
2013,Number,RUDO,M,45-49,316
2013,Number,RUDO,F,45-49,313
2013,Number,SOKOLAC,Both sexes,45-49,797
2013,Number,SOKOLAC,M,45-49,391
2013,Number,SOKOLAC,F,45-49,406
2013,Number,SRBAC,Both sexes,45-49,1156
2013,Number,SRBAC,M,45-49,592
2013,Number,SRBAC,F,45-49,564
2013,Number,SREBRENICA,Both sexes,45-49,892
2013,Number,SREBRENICA,M,45-49,426
2013,Number,SREBRENICA,F,45-49,466
2013,Number,TESLIC,Both sexes,45-49,2540
2013,Number,TESLIC,M,45-49,1213
2013,Number,TESLIC,F,45-49,1327
2013,Number,TREBINJE,Both sexes,45-49,1950
2013,Number,TREBINJE,M,45-49,944
2013,Number,TREBINJE,F,45-49,1006
2013,Number,TRNOVO,Both sexes,45-49,147
2013,Number,TRNOVO,M,45-49,76
2013,Number,TRNOVO,F,45-49,71
2013,Number,UGLJEVIK,Both sexes,45-49,1136
2013,Number,UGLJEVIK,M,45-49,584
2013,Number,UGLJEVIK,F,45-49,552
2013,Number,FOCA,Both sexes,45-49,1232
2013,Number,FOCA,M,45-49,652
2013,Number,FOCA,F,45-49,580
2013,Number,HAN PIJESAK,Both sexes,45-49,249
2013,Number,HAN PIJESAK,M,45-49,126
2013,Number,HAN PIJESAK,F,45-49,123
2013,Number,CAJNICE,Both sexes,45-49,370
2013,Number,CAJNICE,M,45-49,199
2013,Number,CAJNICE,F,45-49,171
2013,Number,CELINAC,Both sexes,45-49,1155
2013,Number,CELINAC,M,45-49,568
2013,Number,CELINAC,F,45-49,587
2013,Number,SAMAC,Both sexes,45-49,1217
2013,Number,SAMAC,M,45-49,638
2013,Number,SAMAC,F,45-49,579
2013,Number,SEKOVICI,Both sexes,45-49,469
2013,Number,SEKOVICI,M,45-49,237
2013,Number,SEKOVICI,F,45-49,232
2013,Number,SIPOVO,Both sexes,45-49,623
2013,Number,SIPOVO,M,45-49,324
2013,Number,SIPOVO,F,45-49,299
2013,Number,BANJA LUKA,Both sexes,50-54,13344
2013,Number,BANJA LUKA,M,50-54,6289
2013,Number,BANJA LUKA,F,50-54,7055
2013,Number,BERKOVICI,Both sexes,50-54,119
2013,Number,BERKOVICI,M,50-54,73
2013,Number,BERKOVICI,F,50-54,46
2013,Number,BIJELJINA,Both sexes,50-54,8087
2013,Number,BIJELJINA,M,50-54,4014
2013,Number,BIJELJINA,F,50-54,4073
2013,Number,BILECA,Both sexes,50-54,818
2013,Number,BILECA,M,50-54,435
2013,Number,BILECA,F,50-54,383
2013,Number,BRATUNAC,Both sexes,50-54,1583
2013,Number,BRATUNAC,M,50-54,757
2013,Number,BRATUNAC,F,50-54,826
2013,Number,BROD,Both sexes,50-54,1260
2013,Number,BROD,M,50-54,606
2013,Number,BROD,F,50-54,654
2013,Number,VISEGRAD,Both sexes,50-54,835
2013,Number,VISEGRAD,M,50-54,404
2013,Number,VISEGRAD,F,50-54,431
2013,Number,VLASENICA,Both sexes,50-54,888
2013,Number,VLASENICA,M,50-54,418
2013,Number,VLASENICA,F,50-54,470
2013,Number,VUKOSAVLJE,Both sexes,50-54,314
2013,Number,VUKOSAVLJE,M,50-54,165
2013,Number,VUKOSAVLJE,F,50-54,149
2013,Number,GACKO,Both sexes,50-54,760
2013,Number,GACKO,M,50-54,393
2013,Number,GACKO,F,50-54,367
2013,Number,GRADISKA,Both sexes,50-54,3609
2013,Number,GRADISKA,M,50-54,1725
2013,Number,GRADISKA,F,50-54,1884
2013,Number,DERVENTA,Both sexes,50-54,1963
2013,Number,DERVENTA,M,50-54,988
2013,Number,DERVENTA,F,50-54,975
2013,Number,DOBOJ,Both sexes,50-54,5344
2013,Number,DOBOJ,M,50-54,2523
2013,Number,DOBOJ,F,50-54,2821
2013,Number,DONJI ZABAR,Both sexes,50-54,253
2013,Number,DONJI ZABAR,M,50-54,132
2013,Number,DONJI ZABAR,F,50-54,121
2013,Number,ZVORNIK,Both sexes,50-54,4353
2013,Number,ZVORNIK,M,50-54,2079
2013,Number,ZVORNIK,F,50-54,2274
2013,Number,ISTOCNA ILIDZA,Both sexes,50-54,1144
2013,Number,ISTOCNA ILIDZA,M,50-54,529
2013,Number,ISTOCNA ILIDZA,F,50-54,615
2013,Number,ISTOCNI DRVAR,Both sexes,50-54,9
2013,Number,ISTOCNI DRVAR,M,50-54,9
2013,Number,ISTOCNI DRVAR,F,50-54,-
2013,Number,ISTOCNI MOSTAR,Both sexes,50-54,15
2013,Number,ISTOCNI MOSTAR,M,50-54,8
2013,Number,ISTOCNI MOSTAR,F,50-54,7
2013,Number,ISTOCNI STARI GRAD,Both sexes,50-54,96
2013,Number,ISTOCNI STARI GRAD,M,50-54,47
2013,Number,ISTOCNI STARI GRAD,F,50-54,49
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,50-54,741
2013,Number,ISTOCNO NOVO SARAJEVO,M,50-54,322
2013,Number,ISTOCNO NOVO SARAJEVO,F,50-54,419
2013,Number,JEZERO,Both sexes,50-54,96
2013,Number,JEZERO,M,50-54,47
2013,Number,JEZERO,F,50-54,49
2013,Number,KALINOVIK,Both sexes,50-54,176
2013,Number,KALINOVIK,M,50-54,100
2013,Number,KALINOVIK,F,50-54,76
2013,Number,KNEZEVO,Both sexes,50-54,787
2013,Number,KNEZEVO,M,50-54,398
2013,Number,KNEZEVO,F,50-54,389
2013,Number,KOZARSKA DUBICA,Both sexes,50-54,1810
2013,Number,KOZARSKA DUBICA,M,50-54,896
2013,Number,KOZARSKA DUBICA,F,50-54,914
2013,Number,KOSTAJNICA,Both sexes,50-54,485
2013,Number,KOSTAJNICA,M,50-54,222
2013,Number,KOSTAJNICA,F,50-54,263
2013,Number,KOTOR VAROS,Both sexes,50-54,1370
2013,Number,KOTOR VAROS,M,50-54,673
2013,Number,KOTOR VAROS,F,50-54,697
2013,Number,KRUPA NA UNI,Both sexes,50-54,120
2013,Number,KRUPA NA UNI,M,50-54,76
2013,Number,KRUPA NA UNI,F,50-54,44
2013,Number,KUPRES,Both sexes,50-54,16
2013,Number,KUPRES,M,50-54,10
2013,Number,KUPRES,F,50-54,6
2013,Number,LAKTASI,Both sexes,50-54,2564
2013,Number,LAKTASI,M,50-54,1262
2013,Number,LAKTASI,F,50-54,1302
2013,Number,LOPARE,Both sexes,50-54,1345
2013,Number,LOPARE,M,50-54,740
2013,Number,LOPARE,F,50-54,605
2013,Number,LJUBINJE,Both sexes,50-54,278
2013,Number,LJUBINJE,M,50-54,137
2013,Number,LJUBINJE,F,50-54,141
2013,Number,MILICI,Both sexes,50-54,927
2013,Number,MILICI,M,50-54,424
2013,Number,MILICI,F,50-54,503
2013,Number,MODRICA,Both sexes,50-54,1979
2013,Number,MODRICA,M,50-54,976
2013,Number,MODRICA,F,50-54,1003
2013,Number,MRKONJIC GRAD,Both sexes,50-54,1096
2013,Number,MRKONJIC GRAD,M,50-54,500
2013,Number,MRKONJIC GRAD,F,50-54,596
2013,Number,NEVESINJE,Both sexes,50-54,939
2013,Number,NEVESINJE,M,50-54,512
2013,Number,NEVESINJE,F,50-54,427
2013,Number,NOVI GRAD,Both sexes,50-54,2252
2013,Number,NOVI GRAD,M,50-54,1182
2013,Number,NOVI GRAD,F,50-54,1070
2013,Number,NOVO GORAZDE,Both sexes,50-54,247
2013,Number,NOVO GORAZDE,M,50-54,125
2013,Number,NOVO GORAZDE,F,50-54,122
2013,Number,OSMACI,Both sexes,50-54,452
2013,Number,OSMACI,M,50-54,240
2013,Number,OSMACI,F,50-54,212
2013,Number,OSTRA LUKA,Both sexes,50-54,205
2013,Number,OSTRA LUKA,M,50-54,124
2013,Number,OSTRA LUKA,F,50-54,81
2013,Number,PALE,Both sexes,50-54,1654
2013,Number,PALE,M,50-54,756
2013,Number,PALE,F,50-54,898
2013,Number,PELAGICEVO,Both sexes,50-54,315
2013,Number,PELAGICEVO,M,50-54,176
2013,Number,PELAGICEVO,F,50-54,139
2013,Number,PETROVAC,Both sexes,50-54,23
2013,Number,PETROVAC,M,50-54,14
2013,Number,PETROVAC,F,50-54,9
2013,Number,PETROVO,Both sexes,50-54,559
2013,Number,PETROVO,M,50-54,259
2013,Number,PETROVO,F,50-54,300
2013,Number,PRIJEDOR,Both sexes,50-54,6657
2013,Number,PRIJEDOR,M,50-54,3373
2013,Number,PRIJEDOR,F,50-54,3284
2013,Number,PRNJAVOR,Both sexes,50-54,2476
2013,Number,PRNJAVOR,M,50-54,1251
2013,Number,PRNJAVOR,F,50-54,1225
2013,Number,RIBNIK,Both sexes,50-54,431
2013,Number,RIBNIK,M,50-54,235
2013,Number,RIBNIK,F,50-54,196
2013,Number,ROGATICA,Both sexes,50-54,816
2013,Number,ROGATICA,M,50-54,417
2013,Number,ROGATICA,F,50-54,399
2013,Number,RUDO,Both sexes,50-54,637
2013,Number,RUDO,M,50-54,332
2013,Number,RUDO,F,50-54,305
2013,Number,SOKOLAC,Both sexes,50-54,974
2013,Number,SOKOLAC,M,50-54,475
2013,Number,SOKOLAC,F,50-54,499
2013,Number,SRBAC,Both sexes,50-54,1208
2013,Number,SRBAC,M,50-54,620
2013,Number,SRBAC,F,50-54,588
2013,Number,SREBRENICA,Both sexes,50-54,927
2013,Number,SREBRENICA,M,50-54,464
2013,Number,SREBRENICA,F,50-54,463
2013,Number,TESLIC,Both sexes,50-54,2823
2013,Number,TESLIC,M,50-54,1328
2013,Number,TESLIC,F,50-54,1495
2013,Number,TREBINJE,Both sexes,50-54,2211
2013,Number,TREBINJE,M,50-54,1027
2013,Number,TREBINJE,F,50-54,1184
2013,Number,TRNOVO,Both sexes,50-54,171
2013,Number,TRNOVO,M,50-54,77
2013,Number,TRNOVO,F,50-54,94
2013,Number,UGLJEVIK,Both sexes,50-54,1332
2013,Number,UGLJEVIK,M,50-54,716
2013,Number,UGLJEVIK,F,50-54,616
2013,Number,FOCA,Both sexes,50-54,1429
2013,Number,FOCA,M,50-54,748
2013,Number,FOCA,F,50-54,681
2013,Number,HAN PIJESAK,Both sexes,50-54,324
2013,Number,HAN PIJESAK,M,50-54,171
2013,Number,HAN PIJESAK,F,50-54,153
2013,Number,CAJNICE,Both sexes,50-54,402
2013,Number,CAJNICE,M,50-54,200
2013,Number,CAJNICE,F,50-54,202
2013,Number,CELINAC,Both sexes,50-54,1230
2013,Number,CELINAC,M,50-54,605
2013,Number,CELINAC,F,50-54,625
2013,Number,SAMAC,Both sexes,50-54,1347
2013,Number,SAMAC,M,50-54,641
2013,Number,SAMAC,F,50-54,706
2013,Number,SEKOVICI,Both sexes,50-54,565
2013,Number,SEKOVICI,M,50-54,294
2013,Number,SEKOVICI,F,50-54,271
2013,Number,SIPOVO,Both sexes,50-54,810
2013,Number,SIPOVO,M,50-54,420
2013,Number,SIPOVO,F,50-54,390
2013,Number,BANJA LUKA,Both sexes,55-59,13975
2013,Number,BANJA LUKA,M,55-59,6507
2013,Number,BANJA LUKA,F,55-59,7468
2013,Number,BERKOVICI,Both sexes,55-59,120
2013,Number,BERKOVICI,M,55-59,53
2013,Number,BERKOVICI,F,55-59,67
2013,Number,BIJELJINA,Both sexes,55-59,8039
2013,Number,BIJELJINA,M,55-59,3902
2013,Number,BIJELJINA,F,55-59,4137
2013,Number,BILECA,Both sexes,55-59,777
2013,Number,BILECA,M,55-59,384
2013,Number,BILECA,F,55-59,393
2013,Number,BRATUNAC,Both sexes,55-59,1515
2013,Number,BRATUNAC,M,55-59,740
2013,Number,BRATUNAC,F,55-59,775
2013,Number,BROD,Both sexes,55-59,1189
2013,Number,BROD,M,55-59,567
2013,Number,BROD,F,55-59,622
2013,Number,VISEGRAD,Both sexes,55-59,887
2013,Number,VISEGRAD,M,55-59,419
2013,Number,VISEGRAD,F,55-59,468
2013,Number,VLASENICA,Both sexes,55-59,950
2013,Number,VLASENICA,M,55-59,454
2013,Number,VLASENICA,F,55-59,496
2013,Number,VUKOSAVLJE,Both sexes,55-59,278
2013,Number,VUKOSAVLJE,M,55-59,145
2013,Number,VUKOSAVLJE,F,55-59,133
2013,Number,GACKO,Both sexes,55-59,697
2013,Number,GACKO,M,55-59,367
2013,Number,GACKO,F,55-59,330
2013,Number,GRADISKA,Both sexes,55-59,4132
2013,Number,GRADISKA,M,55-59,1980
2013,Number,GRADISKA,F,55-59,2152
2013,Number,DERVENTA,Both sexes,55-59,1818
2013,Number,DERVENTA,M,55-59,883
2013,Number,DERVENTA,F,55-59,935
2013,Number,DOBOJ,Both sexes,55-59,5439
2013,Number,DOBOJ,M,55-59,2583
2013,Number,DOBOJ,F,55-59,2856
2013,Number,DONJI ZABAR,Both sexes,55-59,246
2013,Number,DONJI ZABAR,M,55-59,130
2013,Number,DONJI ZABAR,F,55-59,116
2013,Number,ZVORNIK,Both sexes,55-59,4224
2013,Number,ZVORNIK,M,55-59,2050
2013,Number,ZVORNIK,F,55-59,2174
2013,Number,ISTOCNA ILIDZA,Both sexes,55-59,1312
2013,Number,ISTOCNA ILIDZA,M,55-59,613
2013,Number,ISTOCNA ILIDZA,F,55-59,699
2013,Number,ISTOCNI DRVAR,Both sexes,55-59,9
2013,Number,ISTOCNI DRVAR,M,55-59,4
2013,Number,ISTOCNI DRVAR,F,55-59,5
2013,Number,ISTOCNI MOSTAR,Both sexes,55-59,10
2013,Number,ISTOCNI MOSTAR,M,55-59,6
2013,Number,ISTOCNI MOSTAR,F,55-59,4
2013,Number,ISTOCNI STARI GRAD,Both sexes,55-59,112
2013,Number,ISTOCNI STARI GRAD,M,55-59,52
2013,Number,ISTOCNI STARI GRAD,F,55-59,60
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,55-59,873
2013,Number,ISTOCNO NOVO SARAJEVO,M,55-59,413
2013,Number,ISTOCNO NOVO SARAJEVO,F,55-59,460
2013,Number,JEZERO,Both sexes,55-59,84
2013,Number,JEZERO,M,55-59,51
2013,Number,JEZERO,F,55-59,33
2013,Number,KALINOVIK,Both sexes,55-59,212
2013,Number,KALINOVIK,M,55-59,106
2013,Number,KALINOVIK,F,55-59,106
2013,Number,KNEZEVO,Both sexes,55-59,745
2013,Number,KNEZEVO,M,55-59,344
2013,Number,KNEZEVO,F,55-59,401
2013,Number,KOZARSKA DUBICA,Both sexes,55-59,1839
2013,Number,KOZARSKA DUBICA,M,55-59,932
2013,Number,KOZARSKA DUBICA,F,55-59,907
2013,Number,KOSTAJNICA,Both sexes,55-59,503
2013,Number,KOSTAJNICA,M,55-59,268
2013,Number,KOSTAJNICA,F,55-59,235
2013,Number,KOTOR VAROS,Both sexes,55-59,1234
2013,Number,KOTOR VAROS,M,55-59,569
2013,Number,KOTOR VAROS,F,55-59,665
2013,Number,KRUPA NA UNI,Both sexes,55-59,114
2013,Number,KRUPA NA UNI,M,55-59,70
2013,Number,KRUPA NA UNI,F,55-59,44
2013,Number,KUPRES,Both sexes,55-59,19
2013,Number,KUPRES,M,55-59,13
2013,Number,KUPRES,F,55-59,6
2013,Number,LAKTASI,Both sexes,55-59,2575
2013,Number,LAKTASI,M,55-59,1270
2013,Number,LAKTASI,F,55-59,1305
2013,Number,LOPARE,Both sexes,55-59,1214
2013,Number,LOPARE,M,55-59,651
2013,Number,LOPARE,F,55-59,563
2013,Number,LJUBINJE,Both sexes,55-59,281
2013,Number,LJUBINJE,M,55-59,153
2013,Number,LJUBINJE,F,55-59,128
2013,Number,MILICI,Both sexes,55-59,868
2013,Number,MILICI,M,55-59,442
2013,Number,MILICI,F,55-59,426
2013,Number,MODRICA,Both sexes,55-59,1917
2013,Number,MODRICA,M,55-59,933
2013,Number,MODRICA,F,55-59,984
2013,Number,MRKONJIC GRAD,Both sexes,55-59,1335
2013,Number,MRKONJIC GRAD,M,55-59,641
2013,Number,MRKONJIC GRAD,F,55-59,694
2013,Number,NEVESINJE,Both sexes,55-59,937
2013,Number,NEVESINJE,M,55-59,490
2013,Number,NEVESINJE,F,55-59,447
2013,Number,NOVI GRAD,Both sexes,55-59,2126
2013,Number,NOVI GRAD,M,55-59,1077
2013,Number,NOVI GRAD,F,55-59,1049
2013,Number,NOVO GORAZDE,Both sexes,55-59,306
2013,Number,NOVO GORAZDE,M,55-59,155
2013,Number,NOVO GORAZDE,F,55-59,151
2013,Number,OSMACI,Both sexes,55-59,391
2013,Number,OSMACI,M,55-59,183
2013,Number,OSMACI,F,55-59,208
2013,Number,OSTRA LUKA,Both sexes,55-59,207
2013,Number,OSTRA LUKA,M,55-59,99
