Year,UNIT_MEASURE,Teritory,Spol,Starosna dob,Value
2013,Broj,NOVI GRAD,Ž,65-69,699
2013,Broj,NOVO GORAZDE,Oba spola,65-69,147
2013,Broj,NOVO GORAZDE,M,65-69,79
2013,Broj,NOVO GORAZDE,Ž,65-69,68
2013,Broj,OSMACI,Oba spola,65-69,242
2013,Broj,OSMACI,M,65-69,116
2013,Broj,OSMACI,Ž,65-69,126
2013,Broj,OSTRA LUKA,Oba spola,65-69,137
2013,Broj,OSTRA LUKA,M,65-69,57
2013,Broj,OSTRA LUKA,Ž,65-69,80
2013,Broj,PELAGICEVO,Oba spola,65-69,344
2013,Broj,PELAGICEVO,M,65-69,158
2013,Broj,PELAGICEVO,Ž,65-69,186
2013,Broj,PETROVAC,Oba spola,65-69,20
2013,Broj,PETROVAC,M,65-69,7
2013,Broj,PETROVAC,Ž,65-69,13
2013,Broj,PETROVO,Oba spola,65-69,362
2013,Broj,PETROVO,M,65-69,142
2013,Broj,PETROVO,Ž,65-69,220
2013,Broj,GRAD PRIJEDOR,Oba spola,65-69,4026
2013,Broj,GRAD PRIJEDOR,M,65-69,1866
2013,Broj,GRAD PRIJEDOR,Ž,65-69,2160
2013,Broj,PRNJAVOR,Oba spola,65-69,2103
2013,Broj,PRNJAVOR,M,65-69,952
2013,Broj,PRNJAVOR,Ž,65-69,1151
2013,Broj,RIBNIK,Oba spola,65-69,400
2013,Broj,RIBNIK,M,65-69,178
2013,Broj,RIBNIK,Ž,65-69,222
2013,Broj,ROGATICA,Oba spola,65-69,482
2013,Broj,ROGATICA,M,65-69,209
2013,Broj,ROGATICA,Ž,65-69,273
2013,Broj,RUDO,Oba spola,65-69,473
2013,Broj,RUDO,M,65-69,221
2013,Broj,RUDO,Ž,65-69,252
2013,Broj,SRBAC,Oba spola,65-69,992
2013,Broj,SRBAC,M,65-69,474
2013,Broj,SRBAC,Ž,65-69,518
2013,Broj,SREBRENICA,Oba spola,65-69,538
2013,Broj,SREBRENICA,M,65-69,210
2013,Broj,SREBRENICA,Ž,65-69,328
2013,Broj,STANARI,Oba spola,65-69,468
2013,Broj,STANARI,M,65-69,212
2013,Broj,STANARI,Ž,65-69,256
2013,Broj,TESLIC,Oba spola,65-69,2067
2013,Broj,TESLIC,M,65-69,885
2013,Broj,TESLIC,Ž,65-69,1182
2013,Broj,GRAD TREBINJE,Oba spola,65-69,1302
2013,Broj,GRAD TREBINJE,M,65-69,573
2013,Broj,GRAD TREBINJE,Ž,65-69,729
2013,Broj,UGLJEVIK,Oba spola,65-69,683
2013,Broj,UGLJEVIK,M,65-69,342
2013,Broj,UGLJEVIK,Ž,65-69,341
2013,Broj,FOCA,Oba spola,65-69,900
2013,Broj,FOCA,M,65-69,395
2013,Broj,FOCA,Ž,65-69,505
2013,Broj,HAN PIJESAK,Oba spola,65-69,186
2013,Broj,HAN PIJESAK,M,65-69,70
2013,Broj,HAN PIJESAK,Ž,65-69,116
2013,Broj,CAJNICE,Oba spola,65-69,266
2013,Broj,CAJNICE,M,65-69,114
2013,Broj,CAJNICE,Ž,65-69,152
2013,Broj,CELINAC,Oba spola,65-69,708
2013,Broj,CELINAC,M,65-69,320
2013,Broj,CELINAC,Ž,65-69,388
2013,Broj,SAMAC,Oba spola,65-69,1034
2013,Broj,SAMAC,M,65-69,479
2013,Broj,SAMAC,Ž,65-69,555
2013,Broj,SEKOVICI,Oba spola,65-69,390
2013,Broj,SEKOVICI,M,65-69,180
2013,Broj,SEKOVICI,Ž,65-69,210
2013,Broj,SIPOVO,Oba spola,65-69,508
2013,Broj,SIPOVO,M,65-69,227
2013,Broj,SIPOVO,Ž,65-69,281
2013,Broj,REPUBLIKA SRPSKA,Oba spola,70-74,56085
2013,Broj,REPUBLIKA SRPSKA,M,70-74,24039
2013,Broj,REPUBLIKA SRPSKA,Ž,70-74,32046
2013,Broj,GRAD BANJA LUKA,Oba spola,70-74,7373
2013,Broj,GRAD BANJA LUKA,M,70-74,3164
2013,Broj,GRAD BANJA LUKA,Ž,70-74,4209
2013,Broj,BERKOVICI,Oba spola,70-74,148
2013,Broj,BERKOVICI,M,70-74,61
2013,Broj,BERKOVICI,Ž,70-74,87
2013,Broj,GRAD BIJELJINA,Oba spola,70-74,4798
2013,Broj,GRAD BIJELJINA,M,70-74,2069
2013,Broj,GRAD BIJELJINA,Ž,70-74,2729
2013,Broj,BILECA,Oba spola,70-74,537
2013,Broj,BILECA,M,70-74,236
2013,Broj,BILECA,Ž,70-74,301
2013,Broj,BRATUNAC,Oba spola,70-74,640
2013,Broj,BRATUNAC,M,70-74,248
2013,Broj,BRATUNAC,Ž,70-74,392
2013,Broj,BROD,Oba spola,70-74,774
2013,Broj,BROD,M,70-74,327
2013,Broj,BROD,Ž,70-74,447
2013,Broj,VISEGRAD,Oba spola,70-74,578
2013,Broj,VISEGRAD,M,70-74,233
2013,Broj,VISEGRAD,Ž,70-74,345
2013,Broj,VLASENICA,Oba spola,70-74,355
2013,Broj,VLASENICA,M,70-74,138
2013,Broj,VLASENICA,Ž,70-74,217
2013,Broj,VUKOSAVLJE,Oba spola,70-74,234
2013,Broj,VUKOSAVLJE,M,70-74,113
2013,Broj,VUKOSAVLJE,Ž,70-74,121
2013,Broj,GACKO,Oba spola,70-74,388
2013,Broj,GACKO,M,70-74,166
2013,Broj,GACKO,Ž,70-74,222
2013,Broj,GRAD GRADISKA,Oba spola,70-74,2390
2013,Broj,GRAD GRADISKA,M,70-74,1065
2013,Broj,GRAD GRADISKA,Ž,70-74,1325
2013,Broj,GRAD DERVENTA,Oba spola,70-74,1414
2013,Broj,GRAD DERVENTA,M,70-74,614
2013,Broj,GRAD DERVENTA,Ž,70-74,800
2013,Broj,GRAD DOBOJ,Oba spola,70-74,3146
2013,Broj,GRAD DOBOJ,M,70-74,1382
2013,Broj,GRAD DOBOJ,Ž,70-74,1764
2013,Broj,DONJI ZABAR,Oba spola,70-74,223
2013,Broj,DONJI ZABAR,M,70-74,96
2013,Broj,DONJI ZABAR,Ž,70-74,127
2013,Broj,GRAD ZVORNIK,Oba spola,70-74,2025
2013,Broj,GRAD ZVORNIK,M,70-74,852
2013,Broj,GRAD ZVORNIK,Ž,70-74,1173
2013,Broj,ISTOCNI DRVAR,Oba spola,70-74,2
2013,Broj,ISTOCNI DRVAR,M,70-74,1
2013,Broj,ISTOCNI DRVAR,Ž,70-74,1
2013,Broj,ISTOCNI MOSTAR,Oba spola,70-74,25
2013,Broj,ISTOCNI MOSTAR,M,70-74,12
2013,Broj,ISTOCNI MOSTAR,Ž,70-74,13
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,70-74,2816
2013,Broj,GRAD ISTOCNO SARAJEVO,M,70-74,1185
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,70-74,1631
2013,Broj,ISTOCNA ILIDZA,Oba spola,70-74,615
2013,Broj,ISTOCNA ILIDZA,M,70-74,261
2013,Broj,ISTOCNA ILIDZA,Ž,70-74,354
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,70-74,476
2013,Broj,ISTOCNO NOVO SARAJEVO,M,70-74,191
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,70-74,285
2013,Broj,ISTOČNI STARI GRAD,Oba spola,70-74,84
2013,Broj,ISTOČNI STARI GRAD,M,70-74,36
2013,Broj,ISTOČNI STARI GRAD,Ž,70-74,48
2013,Broj,PALE,Oba spola,70-74,974
2013,Broj,PALE,M,70-74,403
2013,Broj,PALE,Ž,70-74,571
2013,Broj,SOKOLAC,Oba spola,70-74,545
2013,Broj,SOKOLAC,M,70-74,247
2013,Broj,SOKOLAC,Ž,70-74,298
2013,Broj,TRNOVO,Oba spola,70-74,122
2013,Broj,TRNOVO,M,70-74,47
2013,Broj,TRNOVO,Ž,70-74,75
2013,Broj,JEZERO,Oba spola,70-74,38
2013,Broj,JEZERO,M,70-74,14
2013,Broj,JEZERO,Ž,70-74,24
2013,Broj,KALINOVIK,Oba spola,70-74,148
2013,Broj,KALINOVIK,M,70-74,53
2013,Broj,KALINOVIK,Ž,70-74,95
2013,Broj,KNEZEVO,Oba spola,70-74,469
2013,Broj,KNEZEVO,M,70-74,215
2013,Broj,KNEZEVO,Ž,70-74,254
2013,Broj,KOSTAJNICA,Oba spola,70-74,251
2013,Broj,KOSTAJNICA,M,70-74,113
2013,Broj,KOSTAJNICA,Ž,70-74,138
2013,Broj,KOTOR VAROS,Oba spola,70-74,684
2013,Broj,KOTOR VAROS,M,70-74,292
2013,Broj,KOTOR VAROS,Ž,70-74,392
2013,Broj,KOZARSKA DUBICA,Oba spola,70-74,1140
2013,Broj,KOZARSKA DUBICA,M,70-74,458
2013,Broj,KOZARSKA DUBICA,Ž,70-74,682
2013,Broj,KRUPA NA UNI,Oba spola,70-74,110
2013,Broj,KRUPA NA UNI,M,70-74,45
2013,Broj,KRUPA NA UNI,Ž,70-74,65
2013,Broj,KUPRES,Oba spola,70-74,42
2013,Broj,KUPRES,M,70-74,18
2013,Broj,KUPRES,Ž,70-74,24
2013,Broj,LAKTASI,Oba spola,70-74,1488
2013,Broj,LAKTASI,M,70-74,667
2013,Broj,LAKTASI,Ž,70-74,821
2013,Broj,LOPARE,Oba spola,70-74,747
2013,Broj,LOPARE,M,70-74,315
2013,Broj,LOPARE,Ž,70-74,432
2013,Broj,LJUBINJE,Oba spola,70-74,173
2013,Broj,LJUBINJE,M,70-74,71
2013,Broj,LJUBINJE,Ž,70-74,102
2013,Broj,MILICI,Oba spola,70-74,267
2013,Broj,MILICI,M,70-74,104
2013,Broj,MILICI,Ž,70-74,163
2013,Broj,MODRICA,Oba spola,70-74,1300
2013,Broj,MODRICA,M,70-74,586
2013,Broj,MODRICA,Ž,70-74,714
2013,Broj,MRKONJIC GRAD,Oba spola,70-74,818
2013,Broj,MRKONJIC GRAD,M,70-74,355
2013,Broj,MRKONJIC GRAD,Ž,70-74,463
2013,Broj,NEVESINJE,Oba spola,70-74,689
2013,Broj,NEVESINJE,M,70-74,282
2013,Broj,NEVESINJE,Ž,70-74,407
2013,Broj,NOVI GRAD,Oba spola,70-74,1264
2013,Broj,NOVI GRAD,M,70-74,550
2013,Broj,NOVI GRAD,Ž,70-74,714
2013,Broj,NOVO GORAZDE,Oba spola,70-74,135
2013,Broj,NOVO GORAZDE,M,70-74,55
2013,Broj,NOVO GORAZDE,Ž,70-74,80
2013,Broj,OSMACI,Oba spola,70-74,216
2013,Broj,OSMACI,M,70-74,101
2013,Broj,OSMACI,Ž,70-74,115
2013,Broj,OSTRA LUKA,Oba spola,70-74,173
2013,Broj,OSTRA LUKA,M,70-74,67
2013,Broj,OSTRA LUKA,Ž,70-74,106
2013,Broj,PELAGICEVO,Oba spola,70-74,328
2013,Broj,PELAGICEVO,M,70-74,133
2013,Broj,PELAGICEVO,Ž,70-74,195
2013,Broj,PETROVAC,Oba spola,70-74,27
2013,Broj,PETROVAC,M,70-74,10
2013,Broj,PETROVAC,Ž,70-74,17
2013,Broj,PETROVO,Oba spola,70-74,439
2013,Broj,PETROVO,M,70-74,190
2013,Broj,PETROVO,Ž,70-74,249
2013,Broj,GRAD PRIJEDOR,Oba spola,70-74,4126
2013,Broj,GRAD PRIJEDOR,M,70-74,1747
2013,Broj,GRAD PRIJEDOR,Ž,70-74,2379
2013,Broj,PRNJAVOR,Oba spola,70-74,2034
2013,Broj,PRNJAVOR,M,70-74,910
2013,Broj,PRNJAVOR,Ž,70-74,1124
2013,Broj,RIBNIK,Oba spola,70-74,372
2013,Broj,RIBNIK,M,70-74,150
2013,Broj,RIBNIK,Ž,70-74,222
2013,Broj,ROGATICA,Oba spola,70-74,609
2013,Broj,ROGATICA,M,70-74,263
2013,Broj,ROGATICA,Ž,70-74,346
2013,Broj,RUDO,Oba spola,70-74,445
2013,Broj,RUDO,M,70-74,197
2013,Broj,RUDO,Ž,70-74,248
2013,Broj,SRBAC,Oba spola,70-74,981
2013,Broj,SRBAC,M,70-74,461
2013,Broj,SRBAC,Ž,70-74,520
2013,Broj,SREBRENICA,Oba spola,70-74,470
2013,Broj,SREBRENICA,M,70-74,169
2013,Broj,SREBRENICA,Ž,70-74,301
2013,Broj,STANARI,Oba spola,70-74,473
2013,Broj,STANARI,M,70-74,198
2013,Broj,STANARI,Ž,70-74,275
2013,Broj,TESLIC,Oba spola,70-74,1836
2013,Broj,TESLIC,M,70-74,766
2013,Broj,TESLIC,Ž,70-74,1070
2013,Broj,GRAD TREBINJE,Oba spola,70-74,1403
2013,Broj,GRAD TREBINJE,M,70-74,610
2013,Broj,GRAD TREBINJE,Ž,70-74,793
2013,Broj,UGLJEVIK,Oba spola,70-74,697
2013,Broj,UGLJEVIK,M,70-74,310
2013,Broj,UGLJEVIK,Ž,70-74,387
2013,Broj,FOCA,Oba spola,70-74,1042
2013,Broj,FOCA,M,70-74,422
2013,Broj,FOCA,Ž,70-74,620
2013,Broj,HAN PIJESAK,Oba spola,70-74,192
2013,Broj,HAN PIJESAK,M,70-74,74
2013,Broj,HAN PIJESAK,Ž,70-74,118
2013,Broj,CAJNICE,Oba spola,70-74,252
2013,Broj,CAJNICE,M,70-74,97
2013,Broj,CAJNICE,Ž,70-74,155
2013,Broj,CELINAC,Oba spola,70-74,647
2013,Broj,CELINAC,M,70-74,280
2013,Broj,CELINAC,Ž,70-74,367
2013,Broj,SAMAC,Oba spola,70-74,982
2013,Broj,SAMAC,M,70-74,421
2013,Broj,SAMAC,Ž,70-74,561
2013,Broj,SEKOVICI,Oba spola,70-74,276
2013,Broj,SEKOVICI,M,70-74,118
2013,Broj,SEKOVICI,Ž,70-74,158
2013,Broj,SIPOVO,Oba spola,70-74,436
2013,Broj,SIPOVO,M,70-74,190
2013,Broj,SIPOVO,Ž,70-74,246
2013,Broj,REPUBLIKA SRPSKA,Oba spola,75-79,47377
2013,Broj,REPUBLIKA SRPSKA,M,75-79,18940
2013,Broj,REPUBLIKA SRPSKA,Ž,75-79,28437
2013,Broj,GRAD BANJA LUKA,Oba spola,75-79,6191
2013,Broj,GRAD BANJA LUKA,M,75-79,2583
2013,Broj,GRAD BANJA LUKA,Ž,75-79,3608
2013,Broj,BERKOVICI,Oba spola,75-79,133
2013,Broj,BERKOVICI,M,75-79,59
2013,Broj,BERKOVICI,Ž,75-79,74
2013,Broj,GRAD BIJELJINA,Oba spola,75-79,4125
2013,Broj,GRAD BIJELJINA,M,75-79,1749
2013,Broj,GRAD BIJELJINA,Ž,75-79,2376
2013,Broj,BILECA,Oba spola,75-79,440
2013,Broj,BILECA,M,75-79,176
2013,Broj,BILECA,Ž,75-79,264
2013,Broj,BRATUNAC,Oba spola,75-79,517
2013,Broj,BRATUNAC,M,75-79,169
2013,Broj,BRATUNAC,Ž,75-79,348
2013,Broj,BROD,Oba spola,75-79,586
2013,Broj,BROD,M,75-79,210
2013,Broj,BROD,Ž,75-79,376
2013,Broj,VISEGRAD,Oba spola,75-79,524
2013,Broj,VISEGRAD,M,75-79,197
2013,Broj,VISEGRAD,Ž,75-79,327
2013,Broj,VLASENICA,Oba spola,75-79,296
2013,Broj,VLASENICA,M,75-79,102
2013,Broj,VLASENICA,Ž,75-79,194
2013,Broj,VUKOSAVLJE,Oba spola,75-79,200
2013,Broj,VUKOSAVLJE,M,75-79,73
2013,Broj,VUKOSAVLJE,Ž,75-79,127
2013,Broj,GACKO,Oba spola,75-79,344
2013,Broj,GACKO,M,75-79,132
2013,Broj,GACKO,Ž,75-79,212
2013,Broj,GRAD GRADISKA,Oba spola,75-79,2019
2013,Broj,GRAD GRADISKA,M,75-79,787
2013,Broj,GRAD GRADISKA,Ž,75-79,1232
2013,Broj,GRAD DERVENTA,Oba spola,75-79,1155
2013,Broj,GRAD DERVENTA,M,75-79,454
2013,Broj,GRAD DERVENTA,Ž,75-79,701
2013,Broj,GRAD DOBOJ,Oba spola,75-79,2524
2013,Broj,GRAD DOBOJ,M,75-79,986
2013,Broj,GRAD DOBOJ,Ž,75-79,1538
2013,Broj,DONJI ZABAR,Oba spola,75-79,189
2013,Broj,DONJI ZABAR,M,75-79,81
2013,Broj,DONJI ZABAR,Ž,75-79,108
2013,Broj,GRAD ZVORNIK,Oba spola,75-79,1673
2013,Broj,GRAD ZVORNIK,M,75-79,645
2013,Broj,GRAD ZVORNIK,Ž,75-79,1028
2013,Broj,ISTOCNI DRVAR,Oba spola,75-79,1
2013,Broj,ISTOCNI DRVAR,M,75-79,-
2013,Broj,ISTOCNI DRVAR,Ž,75-79,1
2013,Broj,ISTOCNI MOSTAR,Oba spola,75-79,21
2013,Broj,ISTOCNI MOSTAR,M,75-79,8
2013,Broj,ISTOCNI MOSTAR,Ž,75-79,13
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,75-79,2514
2013,Broj,GRAD ISTOCNO SARAJEVO,M,75-79,1016
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,75-79,1498
2013,Broj,ISTOCNA ILIDZA,Oba spola,75-79,543
2013,Broj,ISTOCNA ILIDZA,M,75-79,222
2013,Broj,ISTOCNA ILIDZA,Ž,75-79,321
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,75-79,390
2013,Broj,ISTOCNO NOVO SARAJEVO,M,75-79,147
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,75-79,243
2013,Broj,ISTOČNI STARI GRAD,Oba spola,75-79,82
2013,Broj,ISTOČNI STARI GRAD,M,75-79,33
2013,Broj,ISTOČNI STARI GRAD,Ž,75-79,49
2013,Broj,PALE,Oba spola,75-79,846
2013,Broj,PALE,M,75-79,338
2013,Broj,PALE,Ž,75-79,508
2013,Broj,SOKOLAC,Oba spola,75-79,546
2013,Broj,SOKOLAC,M,75-79,225
2013,Broj,SOKOLAC,Ž,75-79,321
2013,Broj,TRNOVO,Oba spola,75-79,107
2013,Broj,TRNOVO,M,75-79,51
2013,Broj,TRNOVO,Ž,75-79,56
2013,Broj,JEZERO,Oba spola,75-79,46
2013,Broj,JEZERO,M,75-79,21
2013,Broj,JEZERO,Ž,75-79,25
2013,Broj,KALINOVIK,Oba spola,75-79,138
2013,Broj,KALINOVIK,M,75-79,55
2013,Broj,KALINOVIK,Ž,75-79,83
2013,Broj,KNEZEVO,Oba spola,75-79,342
2013,Broj,KNEZEVO,M,75-79,126
2013,Broj,KNEZEVO,Ž,75-79,216
2013,Broj,KOSTAJNICA,Oba spola,75-79,235
2013,Broj,KOSTAJNICA,M,75-79,102
2013,Broj,KOSTAJNICA,Ž,75-79,133
2013,Broj,KOTOR VAROS,Oba spola,75-79,536
2013,Broj,KOTOR VAROS,M,75-79,214
2013,Broj,KOTOR VAROS,Ž,75-79,322
2013,Broj,KOZARSKA DUBICA,Oba spola,75-79,1216
2013,Broj,KOZARSKA DUBICA,M,75-79,483
2013,Broj,KOZARSKA DUBICA,Ž,75-79,733
2013,Broj,KRUPA NA UNI,Oba spola,75-79,119
2013,Broj,KRUPA NA UNI,M,75-79,46
2013,Broj,KRUPA NA UNI,Ž,75-79,73
2013,Broj,KUPRES,Oba spola,75-79,45
2013,Broj,KUPRES,M,75-79,17
2013,Broj,KUPRES,Ž,75-79,28
2013,Broj,LAKTASI,Oba spola,75-79,1104
2013,Broj,LAKTASI,M,75-79,442
2013,Broj,LAKTASI,Ž,75-79,662
2013,Broj,LOPARE,Oba spola,75-79,772
2013,Broj,LOPARE,M,75-79,315
2013,Broj,LOPARE,Ž,75-79,457
2013,Broj,LJUBINJE,Oba spola,75-79,163
2013,Broj,LJUBINJE,M,75-79,58
2013,Broj,LJUBINJE,Ž,75-79,105
2013,Broj,MILICI,Oba spola,75-79,256
2013,Broj,MILICI,M,75-79,102
2013,Broj,MILICI,Ž,75-79,154
2013,Broj,MODRICA,Oba spola,75-79,1085
2013,Broj,MODRICA,M,75-79,466
2013,Broj,MODRICA,Ž,75-79,619
2013,Broj,MRKONJIC GRAD,Oba spola,75-79,815
2013,Broj,MRKONJIC GRAD,M,75-79,316
2013,Broj,MRKONJIC GRAD,Ž,75-79,499
2013,Broj,NEVESINJE,Oba spola,75-79,594
2013,Broj,NEVESINJE,M,75-79,231
2013,Broj,NEVESINJE,Ž,75-79,363
2013,Broj,NOVI GRAD,Oba spola,75-79,1144
2013,Broj,NOVI GRAD,M,75-79,441
2013,Broj,NOVI GRAD,Ž,75-79,703
2013,Broj,NOVO GORAZDE,Oba spola,75-79,135
2013,Broj,NOVO GORAZDE,M,75-79,62
2013,Broj,NOVO GORAZDE,Ž,75-79,73
2013,Broj,OSMACI,Oba spola,75-79,163
2013,Broj,OSMACI,M,75-79,58
2013,Broj,OSMACI,Ž,75-79,105
2013,Broj,OSTRA LUKA,Oba spola,75-79,150
2013,Broj,OSTRA LUKA,M,75-79,61
2013,Broj,OSTRA LUKA,Ž,75-79,89
2013,Broj,PELAGICEVO,Oba spola,75-79,274
2013,Broj,PELAGICEVO,M,75-79,108
2013,Broj,PELAGICEVO,Ž,75-79,166
2013,Broj,PETROVAC,Oba spola,75-79,24
2013,Broj,PETROVAC,M,75-79,8
2013,Broj,PETROVAC,Ž,75-79,16
2013,Broj,PETROVO,Oba spola,75-79,395
2013,Broj,PETROVO,M,75-79,156
2013,Broj,PETROVO,Ž,75-79,239
2013,Broj,GRAD PRIJEDOR,Oba spola,75-79,3447
2013,Broj,GRAD PRIJEDOR,M,75-79,1333
2013,Broj,GRAD PRIJEDOR,Ž,75-79,2114
2013,Broj,PRNJAVOR,Oba spola,75-79,1474
2013,Broj,PRNJAVOR,M,75-79,576
2013,Broj,PRNJAVOR,Ž,75-79,898
2013,Broj,RIBNIK,Oba spola,75-79,329
2013,Broj,RIBNIK,M,75-79,126
2013,Broj,RIBNIK,Ž,75-79,203
2013,Broj,ROGATICA,Oba spola,75-79,534
2013,Broj,ROGATICA,M,75-79,220
2013,Broj,ROGATICA,Ž,75-79,314
2013,Broj,RUDO,Oba spola,75-79,360
2013,Broj,RUDO,M,75-79,160
2013,Broj,RUDO,Ž,75-79,200
2013,Broj,SRBAC,Oba spola,75-79,721
2013,Broj,SRBAC,M,75-79,270
2013,Broj,SRBAC,Ž,75-79,451
2013,Broj,SREBRENICA,Oba spola,75-79,323
2013,Broj,SREBRENICA,M,75-79,116
2013,Broj,SREBRENICA,Ž,75-79,207
2013,Broj,STANARI,Oba spola,75-79,347
2013,Broj,STANARI,M,75-79,140
2013,Broj,STANARI,Ž,75-79,207
2013,Broj,TESLIC,Oba spola,75-79,1435
2013,Broj,TESLIC,M,75-79,588
2013,Broj,TESLIC,Ž,75-79,847
2013,Broj,GRAD TREBINJE,Oba spola,75-79,1242
2013,Broj,GRAD TREBINJE,M,75-79,510
2013,Broj,GRAD TREBINJE,Ž,75-79,732
2013,Broj,UGLJEVIK,Oba spola,75-79,678
2013,Broj,UGLJEVIK,M,75-79,277
2013,Broj,UGLJEVIK,Ž,75-79,401
2013,Broj,FOCA,Oba spola,75-79,885
2013,Broj,FOCA,M,75-79,375
2013,Broj,FOCA,Ž,75-79,510
2013,Broj,HAN PIJESAK,Oba spola,75-79,219
2013,Broj,HAN PIJESAK,M,75-79,79
2013,Broj,HAN PIJESAK,Ž,75-79,140
2013,Broj,CAJNICE,Oba spola,75-79,228
2013,Broj,CAJNICE,M,75-79,85
2013,Broj,CAJNICE,Ž,75-79,143
2013,Broj,CELINAC,Oba spola,75-79,489
2013,Broj,CELINAC,M,75-79,185
2013,Broj,CELINAC,Ž,75-79,304
2013,Broj,SAMAC,Oba spola,75-79,738
2013,Broj,SAMAC,M,75-79,297
2013,Broj,SAMAC,Ž,75-79,441
2013,Broj,SEKOVICI,Oba spola,75-79,229
2013,Broj,SEKOVICI,M,75-79,88
2013,Broj,SEKOVICI,Ž,75-79,141
2013,Broj,SIPOVO,Oba spola,75-79,496
2013,Broj,SIPOVO,M,75-79,200
2013,Broj,SIPOVO,Ž,75-79,296
2013,Broj,REPUBLIKA SRPSKA,Oba spola,80-84,25370
2013,Broj,REPUBLIKA SRPSKA,M,80-84,9573
2013,Broj,REPUBLIKA SRPSKA,Ž,80-84,15797
2013,Broj,GRAD BANJA LUKA,Oba spola,80-84,3232
2013,Broj,GRAD BANJA LUKA,M,80-84,1247
2013,Broj,GRAD BANJA LUKA,Ž,80-84,1985
2013,Broj,BERKOVICI,Oba spola,80-84,76
2013,Broj,BERKOVICI,M,80-84,35
2013,Broj,BERKOVICI,Ž,80-84,41
2013,Broj,GRAD BIJELJINA,Oba spola,80-84,2047
2013,Broj,GRAD BIJELJINA,M,80-84,785
2013,Broj,GRAD BIJELJINA,Ž,80-84,1262
2013,Broj,BILECA,Oba spola,80-84,297
2013,Broj,BILECA,M,80-84,121
2013,Broj,BILECA,Ž,80-84,176
2013,Broj,BRATUNAC,Oba spola,80-84,246
2013,Broj,BRATUNAC,M,80-84,81
2013,Broj,BRATUNAC,Ž,80-84,165
2013,Broj,BROD,Oba spola,80-84,327
2013,Broj,BROD,M,80-84,113
2013,Broj,BROD,Ž,80-84,214
2013,Broj,VISEGRAD,Oba spola,80-84,301
2013,Broj,VISEGRAD,M,80-84,121
2013,Broj,VISEGRAD,Ž,80-84,180
2013,Broj,VLASENICA,Oba spola,80-84,178
2013,Broj,VLASENICA,M,80-84,76
2013,Broj,VLASENICA,Ž,80-84,102
2013,Broj,VUKOSAVLJE,Oba spola,80-84,114
2013,Broj,VUKOSAVLJE,M,80-84,48
2013,Broj,VUKOSAVLJE,Ž,80-84,66
2013,Broj,GACKO,Oba spola,80-84,210
2013,Broj,GACKO,M,80-84,81
2013,Broj,GACKO,Ž,80-84,129
2013,Broj,GRAD GRADISKA,Oba spola,80-84,1171
2013,Broj,GRAD GRADISKA,M,80-84,411
2013,Broj,GRAD GRADISKA,Ž,80-84,760
2013,Broj,GRAD DERVENTA,Oba spola,80-84,577
2013,Broj,GRAD DERVENTA,M,80-84,196
2013,Broj,GRAD DERVENTA,Ž,80-84,381
2013,Broj,GRAD DOBOJ,Oba spola,80-84,1351
2013,Broj,GRAD DOBOJ,M,80-84,511
2013,Broj,GRAD DOBOJ,Ž,80-84,840
2013,Broj,DONJI ZABAR,Oba spola,80-84,90
2013,Broj,DONJI ZABAR,M,80-84,37
2013,Broj,DONJI ZABAR,Ž,80-84,53
2013,Broj,GRAD ZVORNIK,Oba spola,80-84,854
2013,Broj,GRAD ZVORNIK,M,80-84,319
2013,Broj,GRAD ZVORNIK,Ž,80-84,535
2013,Broj,ISTOCNI DRVAR,Oba spola,80-84,2
2013,Broj,ISTOCNI DRVAR,M,80-84,-
2013,Broj,ISTOCNI DRVAR,Ž,80-84,2
2013,Broj,ISTOCNI MOSTAR,Oba spola,80-84,8
2013,Broj,ISTOCNI MOSTAR,M,80-84,4
2013,Broj,ISTOCNI MOSTAR,Ž,80-84,4
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,80-84,1304
2013,Broj,GRAD ISTOCNO SARAJEVO,M,80-84,500
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,80-84,804
2013,Broj,ISTOCNA ILIDZA,Oba spola,80-84,281
2013,Broj,ISTOCNA ILIDZA,M,80-84,103
2013,Broj,ISTOCNA ILIDZA,Ž,80-84,178
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,80-84,189
2013,Broj,ISTOCNO NOVO SARAJEVO,M,80-84,65
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,80-84,124
2013,Broj,ISTOČNI STARI GRAD,Oba spola,80-84,36
2013,Broj,ISTOČNI STARI GRAD,M,80-84,12
2013,Broj,ISTOČNI STARI GRAD,Ž,80-84,24
2013,Broj,PALE,Oba spola,80-84,443
2013,Broj,PALE,M,80-84,180
2013,Broj,PALE,Ž,80-84,263
2013,Broj,SOKOLAC,Oba spola,80-84,298
