Year,UNIT_MEASURE,Administrativna oblast,Spol,Religija,Value
2013,Broj,Petrovac,Oba spola,unknown_religion,0
2013,Broj,Petrovac,M,unknown_religion,0
2013,Broj,Petrovac,Ž,unknown_religion,0
2013,Broj,Petrovo,Oba spola,unknown_religion,4
2013,Broj,Petrovo,M,unknown_religion,2
2013,Broj,Petrovo,Ž,unknown_religion,2
2013,Broj,Grad Prijedor,Oba spola,unknown_religion,374
2013,Broj,Grad Prijedor,M,unknown_religion,257
2013,Broj,Grad Prijedor,Ž,unknown_religion,117
2013,Broj,Prnjavor,Oba spola,unknown_religion,31
2013,Broj,Prnjavor,M,unknown_religion,13
2013,Broj,Prnjavor,Ž,unknown_religion,18
2013,Broj,Ribnik,Oba spola,unknown_religion,2
2013,Broj,Ribnik,M,unknown_religion,2
2013,Broj,Ribnik,Ž,unknown_religion,0
2013,Broj,Rogatica,Oba spola,unknown_religion,4
2013,Broj,Rogatica,M,unknown_religion,3
2013,Broj,Rogatica,Ž,unknown_religion,1
2013,Broj,Rudo,Oba spola,unknown_religion,4
2013,Broj,Rudo,M,unknown_religion,0
2013,Broj,Rudo,Ž,unknown_religion,4
2013,Broj,Sokolac,Oba spola,unknown_religion,14
2013,Broj,Sokolac,M,unknown_religion,3
2013,Broj,Sokolac,Ž,unknown_religion,11
2013,Broj,Srbac,Oba spola,unknown_religion,28
2013,Broj,Srbac,M,unknown_religion,13
2013,Broj,Srbac,Ž,unknown_religion,15
2013,Broj,Srebrenica,Oba spola,unknown_religion,20
2013,Broj,Srebrenica,M,unknown_religion,14
2013,Broj,Srebrenica,Ž,unknown_religion,6
2013,Broj,Teslić,Oba spola,unknown_religion,43
2013,Broj,Teslić,M,unknown_religion,21
2013,Broj,Teslić,Ž,unknown_religion,22
2013,Broj,Grad Trebinje,Oba spola,unknown_religion,14
2013,Broj,Grad Trebinje,M,unknown_religion,8
2013,Broj,Grad Trebinje,Ž,unknown_religion,6
2013,Broj,Trnovo,Oba spola,unknown_religion,0
2013,Broj,Trnovo,M,unknown_religion,0
2013,Broj,Trnovo,Ž,unknown_religion,0
2013,Broj,Ugljevik,Oba spola,unknown_religion,13
2013,Broj,Ugljevik,M,unknown_religion,11
2013,Broj,Ugljevik,Ž,unknown_religion,2
2013,Broj,Foča,Oba spola,unknown_religion,12
2013,Broj,Foča,M,unknown_religion,6
2013,Broj,Foča,Ž,unknown_religion,6
2013,Broj,Han Pijesak,Oba spola,unknown_religion,0
2013,Broj,Han Pijesak,M,unknown_religion,0
2013,Broj,Han Pijesak,Ž,unknown_religion,0
2013,Broj,Čajniče,Oba spola,unknown_religion,4
2013,Broj,Čajniče,M,unknown_religion,1
2013,Broj,Čajniče,Ž,unknown_religion,3
2013,Broj,Čelinac,Oba spola,unknown_religion,10
2013,Broj,Čelinac,M,unknown_religion,4
2013,Broj,Čelinac,Ž,unknown_religion,6
2013,Broj,Šamac,Oba spola,unknown_religion,18
2013,Broj,Šamac,M,unknown_religion,10
2013,Broj,Šamac,Ž,unknown_religion,8
2013,Broj,Šekovići,Oba spola,unknown_religion,9
2013,Broj,Šekovići,M,unknown_religion,4
2013,Broj,Šekovići,Ž,unknown_religion,5
2013,Broj,Šipovo,Oba spola,unknown_religion,6
2013,Broj,Šipovo,M,unknown_religion,4
2013,Broj,Šipovo,Ž,unknown_religion,2
